时间,设备名称,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(uT),磁场Y(uT),磁场Z(uT),四元数0(),四元数1(),四元数2(),四元数3(),温度(°C),版本号(),电量(%)
2025-05-07 11:48:45.538,WTRL(B95BEB737CD0),-0.057,0.912,0.343,-0.183,9.827,-0.366,69.07,-0.48,-129.53,-56.0,7.875,49.425,0.35605,0.23947,-0.5137,-0.74289,25.7,10080.1.21,100
2025-05-07 11:48:45.575,WTLL(633828FBF9B6),-0.361,0.954,0.025,1.831,3.418,-5.92,91.38,19.8,-112.29,-41.25,-3.0,21.175,0.27835,0.49139,-0.51837,-0.64206,26.9,10080.1.21,100
2025-05-07 11:48:45.631,WTRL(B95BEB737CD0),-0.016,0.987,0.334,1.221,0.427,3.052,69.06,-0.64,-129.14,-56.0,7.875,49.425,0.35605,0.23947,-0.5137,-0.74289,25.7,10080.1.21,100
2025-05-07 11:48:45.667,WTLL(633828FBF9B6),-0.34,0.965,0.038,7.08,10.315,-4.639,91.57,20.12,-112.38,-41.25,-3.0,21.175,0.27835,0.49139,-0.51837,-0.64206,26.9,10080.1.21,100
2025-05-07 11:48:45.749,WTRL(B95BEB737CD0),0.051,1.006,0.345,2.808,-1.709,-2.563,69.31,-0.84,-129.48,-57.875,6.5,45.708,0.35605,0.23947,-0.5137,-0.74289,25.7,10080.1.21,100
2025-05-07 11:48:45.786,WTLL(633828FBF9B6),-0.307,0.883,-0.036,6.531,7.629,2.808,91.61,19.88,-112.69,-40.375,-2.75,21.183,0.27835,0.49139,-0.51837,-0.64206,26.9,10080.1.21,100
2025-05-07 11:48:45.809,WTRL(B95BEB737CD0),0.073,0.949,0.357,-1.404,-2.38,-1.404,69.4,-0.77,-130.12,-57.875,6.5,45.708,0.35605,0.23947,-0.5137,-0.74289,25.7,10080.1.21,100
2025-05-07 11:48:45.847,WTLL(633828FBF9B6),-0.293,0.865,-0.063,3.967,3.662,2.747,91.67,19.51,-113.06,-40.375,-2.75,21.183,0.27835,0.49139,-0.51837,-0.64206,26.9,10080.1.21,100
2025-05-07 11:48:45.930,WTRL(B95BEB737CD0),0.03,0.929,0.349,-1.282,-1.831,2.319,69.21,-0.97,-130.49,-57.875,6.5,45.708,0.35077,0.23145,-0.51813,-0.74484,25.7,10080.1.21,100
2025-05-07 11:48:45.966,WTLL(633828FBF9B6),-0.304,0.88,-0.062,0.305,0.305,1.77,91.64,19.36,-113.18,-40.375,-2.75,21.183,0.27811,0.48813,-0.52533,-0.63898,26.9,10080.1.21,100
2025-05-07 11:48:46.180,WTRL(B95BEB737CD0),0.0,0.9,0.348,0.122,-0.732,2.197,69.14,-1.17,-130.34,-57.875,6.5,45.708,0.35077,0.23145,-0.51813,-0.74484,25.7,10080.1.21,100
2025-05-07 11:48:46.570,WTLL(633828FBF9B6),-0.326,0.908,-0.048,-2.319,-0.366,-0.977,91.57,19.45,-113.05,-40.375,-2.75,21.183,0.27811,0.48813,-0.52533,-0.63898,26.9,10080.1.21,100
2025-05-07 11:48:46.138,WTRL(B95BEB737CD0),-0.024,0.914,0.345,1.953,0.183,-0.305,69.23,-1.06,-129.97,-57.75,5.875,48.183,0.35077,0.23145,-0.51813,-0.74484,25.7,10080.1.21,100
2025-05-07 11:48:46.176,WTLL(633828FBF9B6),-0.377,0.939,-0.036,-2.441,-4.089,-1.587,91.48,19.76,-112.88,-42.5,-0.75,20.608,0.27811,0.48813,-0.52533,-0.63898,26.9,10080.1.21,100
2025-05-07 11:48:46.231,WTRL(B95BEB737CD0),-0.03,0.918,0.341,2.197,-0.977,0.793,69.45,-0.91,-129.62,-57.75,5.875,48.183,0.35077,0.23145,-0.51813,-0.74484,25.7,10080.1.21,100
2025-05-07 11:48:46.266,WTLL(633828FBF9B6),-0.344,1.051,0.023,-2.38,-7.996,-1.526,91.65,20.07,-112.55,-42.5,-0.75,20.608,0.27811,0.48813,-0.52533,-0.63898,26.9,10080.1.21,100
2025-05-07 11:48:46.350,WTRL(B95BEB737CD0),0.003,0.99,0.335,1.953,0.549,-0.488,69.59,-1.0,-129.46,-57.75,5.875,48.183,0.35388,0.2366,-0.51968,-0.74069,25.7,10080.1.21,100
2025-05-07 11:48:46.386,WTLL(633828FBF9B6),-0.335,0.977,0.01,3.967,5.188,-2.197,91.75,20.15,-112.47,-42.5,-0.75,20.608,0.27557,0.49164,-0.52069,-0.64117,26.9,10080.1.21,100
2025-05-07 11:48:46.438,WTRL(B95BEB737CD0),0.042,0.997,0.334,-0.488,2.075,-0.854,69.63,-0.97,-129.58,-57.75,5.875,48.183,0.35388,0.2366,-0.51968,-0.74069,25.7,10080.1.21,100
2025-05-07 11:48:46.506,WTLL(633828FBF9B6),-0.321,0.931,-0.019,2.319,6.348,-1.221,91.69,20.07,-112.65,-42.5,-0.75,20.608,0.27557,0.49164,-0.52069,-0.64117,26.9,10080.1.21,100
2025-05-07 11:48:46.559,WTRL(B95BEB737CD0),0.031,0.962,0.342,-0.732,4.761,1.465,69.54,-1.05,-129.73,-57.875,8.5,45.767,0.35388,0.2366,-0.51968,-0.74069,25.7,10080.1.21,100
2025-05-07 11:48:46.597,WTLL(633828FBF9B6),-0.318,0.87,-0.058,1.404,4.944,0.916,91.57,19.95,-112.73,-43.0,-2.625,21.142,0.27557,0.49164,-0.52069,-0.64117,26.9,10080.1.21,100
2025-05-07 11:48:46.629,WTRL(B95BEB737CD0),0.007,0.909,0.35,-1.221,2.197,2.686,69.4,-1.3,-129.67,-57.875,8.5,45.767,0.35388,0.2366,-0.51968,-0.74069,25.7,10080.1.21,100
2025-05-07 11:48:46.656,WTLL(633828FBF9B6),-0.31,0.881,-0.057,0.488,0.488,-0.061,91.55,19.93,-112.75,-43.0,-2.625,21.142,0.27557,0.49164,-0.52069,-0.64117,26.9,10080.1.21,100
2025-05-07 11:48:46.738,WTRL(B95BEB737CD0),0.012,0.912,0.338,1.221,-2.014,-2.014,69.37,-1.34,-129.65,-57.875,8.5,45.767,0.35489,0.23682,-0.51859,-0.74088,25.7,10080.1.21,100
2025-05-07 11:48:46.776,WTLL(633828FBF9B6),-0.35,0.951,-0.033,-3.418,-5.432,0.366,91.52,20.1,-112.81,-43.0,-2.625,21.142,0.27673,0.49243,-0.51929,-0.6412,26.9,10080.1.21,100
2025-05-07 11:48:46.859,WTRL(B95BEB737CD0),-0.007,0.933,0.348,1.892,0.183,-2.625,69.57,-0.89,-129.49,-57.875,8.5,45.767,0.35489,0.23682,-0.51859,-0.74088,25.7,10080.1.21,100
2025-05-07 11:48:46.898,WTLL(633828FBF9B6),-0.345,0.979,-0.012,-3.479,-5.066,1.16,91.41,20.19,-112.57,-43.0,-2.625,21.142,0.27673,0.49243,-0.51929,-0.6412,26.9,10080.1.21,100
2025-05-07 11:48:46.949,WTRL(B95BEB737CD0),-0.028,0.956,0.347,-1.221,-0.366,3.601,69.55,-0.93,-129.2,-58.625,9.375,47.325,0.35489,0.23682,-0.51859,-0.74088,25.7,10080.1.21,100
2025-05-07 11:48:46.985,WTLL(633828FBF9B6),-0.343,0.986,-0.0,-3.174,-3.601,0.854,91.18,20.16,-112.53,-39.875,-2.125,25.425,0.27673,0.49243,-0.51929,-0.6412,26.9,10080.1.21,100
2025-05-07 11:48:47.380,WTRL(B95BEB737CD0),0.021,0.931,0.341,-1.892,0.916,-0.549,69.32,-1.13,-129.06,-58.625,9.375,47.325,0.35489,0.23682,-0.51859,-0.74088,25.7,10080.1.21,100
2025-05-07 11:48:47.770,WTLL(633828FBF9B6),-0.297,0.85,-0.054,7.507,7.813,-1.404,91.19,20.07,-112.46,-39.875,-2.125,25.425,0.27673,0.49243,-0.51929,-0.6412,26.9,10080.1.21,100
2025-05-07 11:48:47.158,WTRL(B95BEB737CD0),0.035,0.946,0.325,0.61,0.977,-0.854,69.16,-1.15,-129.35,-58.625,9.375,47.325,0.35486,0.23386,-0.51926,-0.74139,25.7,10080.1.21,100
2025-05-07 11:48:47.197,WTLL(633828FBF9B6),-0.276,0.804,-0.094,8.911,7.69,-1.526,91.52,20.22,-112.79,-39.875,-2.125,25.425,0.27423,0.49603,-0.52017,-0.63879,26.9,10080.1.21,100
2025-05-07 11:48:47.219,WTRL(B95BEB737CD0),0.038,0.95,0.347,4.578,-4.517,0.854,69.47,-1.28,-129.77,-58.625,9.375,47.325,0.35486,0.23386,-0.51926,-0.74139,25.7,10080.1.21,100
2025-05-07 11:48:47.257,WTLL(633828FBF9B6),-0.274,0.834,-0.083,3.967,-1.038,4.578,91.92,20.25,-112.85,-39.875,-2.125,25.425,0.27423,0.49603,-0.52017,-0.63879,26.9,10080.1.21,100
2025-05-07 11:48:47.369,WTRL(B95BEB737CD0),0.0,0.91,0.371,0.977,-8.423,-0.366,69.81,-1.34,-130.06,-58.625,9.375,47.325,0.35486,0.23386,-0.51926,-0.74139,25.7,10080.1.21,100
2025-05-07 11:48:47.377,WTLL(633828FBF9B6),-0.359,0.87,-0.072,-2.014,-4.272,5.432,91.95,20.09,-112.86,-42.375,-1.875,22.633,0.27423,0.49603,-0.52017,-0.63879,26.9,10080.1.21,100
2025-05-07 11:48:47.429,WTRL(B95BEB737CD0),-0.01,0.878,0.351,-2.502,-9.521,1.343,69.69,-1.25,-129.99,-58.375,7.375,47.5,0.35486,0.23386,-0.51926,-0.74139,25.7,10080.1.21,100
2025-05-07 11:48:47.466,WTLL(633828FBF9B6),-0.373,1.017,-0.021,-2.686,-12.39,2.014,92.08,19.96,-112.56,-42.375,-1.875,22.633,0.27423,0.49603,-0.52017,-0.63879,26.9,10080.1.21,100
2025-05-07 11:48:47.549,WTRL(B95BEB737CD0),-0.012,0.955,0.312,-1.282,0.0,0.366,69.41,-1.38,-129.86,-58.375,7.375,47.5,0.35486,0.23386,-0.51926,-0.74139,25.7,10080.1.21,100
2025-05-07 11:48:47.586,WTLL(633828FBF9B6),-0.362,1.089,0.023,-3.174,-6.409,-3.479,92.15,20.17,-112.46,-42.375,-1.875,22.633,0.27411,0.49265,-0.52164,-0.64026,26.9,10080.1.21,100
2025-05-07 11:48:47.638,WTRL(B95BEB737CD0),0.002,0.993,0.321,1.77,7.08,-1.892,69.4,-1.26,-129.64,-58.375,7.375,47.5,0.35544,0.23441,-0.51889,-0.74118,25.7,10080.1.21,100
2025-05-07 11:48:47.707,WTLL(633828FBF9B6),-0.328,0.95,-0.013,0.366,4.822,-2.075,91.92,20.21,-112.45,-42.375,-1.875,22.633,0.27411,0.49265,-0.52164,-0.64026,26.9,10080.1.21,100
2025-05-07 11:48:47.759,WTRL(B95BEB737CD0),0.01,0.961,0.35,1.038,5.432,1.221,69.51,-1.21,-129.55,-58.375,7.375,47.5,0.35544,0.23441,-0.51889,-0.74118,25.7,10080.1.21,100
2025-05-07 11:48:47.797,WTLL(633828FBF9B6),-0.326,0.918,-0.026,1.953,4.578,-0.793,91.82,20.21,-112.53,-42.375,-4.375,20.442,0.27411,0.49265,-0.52164,-0.64026,26.9,10080.1.21,100
2025-05-07 11:48:47.849,WTRL(B95BEB737CD0),0.036,0.952,0.354,-0.916,0.427,-0.61,69.5,-1.35,-129.67,-57.25,8.25,47.483,0.35544,0.23441,-0.51889,-0.74118,25.7,10080.1.21,100
2025-05-07 11:48:47.886,WTLL(633828FBF9B6),-0.331,0.897,-0.041,1.953,0.916,0.244,91.81,20.14,-112.67,-42.375,-4.375,20.442,0.27411,0.49265,-0.52164,-0.64026,26.9,10080.1.21,100
2025-05-07 11:48:47.969,WTRL(B95BEB737CD0),0.059,0.92,0.336,0.854,1.77,-3.967,69.4,-1.12,-129.9,-57.25,8.25,47.483,0.35544,0.23441,-0.51889,-0.74118,25.7,10080.1.21,100
2025-05-07 11:48:48.310,WTRL(B95BEB737CD0),-0.012,0.963,0.344,3.235,4.333,2.808,69.6,-0.9,-129.74,-57.25,8.25,47.483,0.35385,0.23724,-0.51962,-0.74054,25.7,10080.1.21,100
2025-05-07 11:48:48.360,WTLL(633828FBF9B6),-0.327,0.88,-0.053,1.648,3.418,-1.831,91.81,20.21,-112.64,-42.375,-4.375,20.442,0.27469,0.49496,-0.52011,-0.6395,26.9,10080.1.21,100
2025-05-07 11:48:48.660,WTLL(633828FBF9B6),-0.312,0.864,-0.064,-0.244,6.409,0.916,91.71,20.34,-112.54,-42.375,-4.375,20.442,0.27469,0.49496,-0.52011,-0.6395,26.9,10080.1.21,100
2025-05-07 11:48:48.149,WTRL(B95BEB737CD0),-0.024,0.903,0.371,-1.038,-3.113,6.226,69.71,-1.35,-129.39,-57.25,8.25,47.483,0.35385,0.23724,-0.51962,-0.74054,25.7,10080.1.21,100
2025-05-07 11:48:48.217,WTLL(633828FBF9B6),-0.322,0.886,-0.047,-0.183,-1.038,1.892,91.66,20.3,-112.64,-42.375,-4.375,20.442,0.27469,0.49496,-0.52011,-0.6395,26.9,10080.1.21,100
2025-05-07 11:48:48.240,WTRL(B95BEB737CD0),0.003,0.911,0.345,-1.465,-4.456,-3.418,69.49,-1.47,-129.41,-56.625,7.625,47.192,0.35385,0.23724,-0.51962,-0.74054,25.7,10080.1.21,100
2025-05-07 11:48:48.307,WTLL(633828FBF9B6),-0.372,0.938,-0.039,-1.526,-5.249,2.502,91.67,20.32,-112.57,-41.625,-3.125,23.417,0.27469,0.49496,-0.52011,-0.6395,26.9,10080.1.21,100
2025-05-07 11:48:48.358,WTRL(B95BEB737CD0),0.002,0.901,0.325,0.61,-4.944,-1.343,69.46,-1.14,-129.56,-56.625,7.625,47.192,0.35477,0.23318,-0.52014,-0.741,25.7,10080.1.21,100
2025-05-07 11:48:48.397,WTLL(633828FBF9B6),-0.325,0.991,0.008,3.479,-2.808,-0.732,92.03,20.29,-112.35,-41.625,-3.125,23.417,0.27289,0.49377,-0.52155,-0.63998,26.9,10080.1.21,100
2025-05-07 11:48:48.448,WTRL(B95BEB737CD0),0.033,1.016,0.316,2.869,1.404,0.305,69.54,-1.35,-129.72,-56.625,7.625,47.192,0.35477,0.23318,-0.52014,-0.741,25.7,10080.1.21,100
2025-05-07 11:48:48.485,WTLL(633828FBF9B6),-0.341,0.974,-0.0,3.235,11.414,-3.723,92.15,20.41,-112.48,-41.625,-3.125,23.417,0.27289,0.49377,-0.52155,-0.63998,26.9,10080.1.21,100
2025-05-07 11:48:48.569,WTRL(B95BEB737CD0),0.028,1.011,0.353,1.282,7.629,-1.648,69.81,-1.14,-129.68,-58.375,6.875,49.233,0.35477,0.23318,-0.52014,-0.741,25.7,10080.1.21,100
2025-05-07 11:48:48.610,WTLL(633828FBF9B6),-0.309,0.864,-0.048,0.061,10.742,0.854,91.85,20.28,-112.47,-42.25,-2.125,19.883,0.27289,0.49377,-0.52155,-0.63998,26.9,10080.1.21,100
2025-05-07 11:48:48.630,WTRL(B95BEB737CD0),0.015,0.9,0.365,-3.601,2.686,4.028,69.6,-1.25,-129.58,-58.375,6.875,49.233,0.35477,0.23318,-0.52014,-0.741,25.7,10080.1.21,100
2025-05-07 11:48:48.667,WTLL(633828FBF9B6),-0.305,0.842,-0.075,0.61,0.977,0.0,91.61,20.17,-112.68,-42.25,-2.125,19.883,0.27289,0.49377,-0.52155,-0.63998,26.9,10080.1.21,100
2025-05-07 11:48:48.749,WTRL(B95BEB737CD0),0.013,0.911,0.335,-0.122,-2.38,-1.282,69.36,-1.49,-129.63,-58.375,6.875,49.233,0.35477,0.23318,-0.52014,-0.741,25.7,10080.1.21,100
2025-05-07 11:48:48.786,WTLL(633828FBF9B6),-0.344,0.885,-0.058,-1.526,-1.282,0.732,91.55,20.29,-112.73,-42.25,-2.125,19.883,0.27567,0.49368,-0.51883,-0.64108,26.9,10080.1.21,100
2025-05-07 11:48:48.838,WTRL(B95BEB737CD0),-0.02,0.89,0.34,0.671,-3.418,-3.357,69.42,-1.07,-129.57,-58.375,6.875,49.233,0.35498,0.23557,-0.51837,-0.74139,25.7,10080.1.21,100
2025-05-07 11:48:48.907,WTLL(633828FBF9B6),-0.358,0.962,-0.026,-2.686,-8.301,0.427,91.55,20.41,-112.57,-42.25,-2.125,19.883,0.27567,0.49368,-0.51883,-0.64108,26.9,10080.1.21,100
2025-05-07 11:48:48.959,WTRL(B95BEB737CD0),-0.04,0.945,0.333,1.404,-3.296,3.296,69.5,-0.94,-129.31,-56.0,8.25,43.433,0.35498,0.23557,-0.51837,-0.74139,25.7,10080.1.21,100
2025-05-07 11:48:48.996,WTLL(633828FBF9B6),-0.378,1.049,-0.0,-3.845,-11.414,2.38,91.57,20.49,-112.43,-40.375,-4.375,22.475,0.27567,0.49368,-0.51883,-0.64108,26.9,10080.1.21,100
2025-05-07 11:48:49.480,WTRL(B95BEB737CD0),0.006,0.943,0.354,-0.061,-0.977,0.671,69.56,-1.27,-129.22,-56.0,8.25,43.433,0.35498,0.23557,-0.51837,-0.74139,25.7,10080.1.21,100
2025-05-07 11:48:49.850,WTLL(633828FBF9B6),-0.342,1.03,0.022,1.282,-3.479,-1.099,91.71,20.35,-112.3,-40.375,-4.375,22.475,0.27567,0.49368,-0.51883,-0.64108,26.9,10080.1.21,100
2025-05-07 11:48:49.169,WTRL(B95BEB737CD0),0.038,0.99,0.32,-0.793,2.625,-2.808,69.39,-1.26,-129.41,-56.0,8.25,43.433,0.35501,0.23441,-0.51834,-0.74176,25.7,10080.1.21,100
2025-05-07 11:48:49.205,WTLL(633828FBF9B6),-0.336,0.979,-0.004,2.319,3.967,-2.441,91.72,20.36,-112.41,-40.375,-4.375,22.475,0.27542,0.49347,-0.51883,-0.64133,26.9,10080.1.21,100
2025-05-07 11:48:49.259,WTRL(B95BEB737CD0),0.021,0.971,0.333,0.244,6.226,-0.427,69.34,-1.12,-129.58,-56.0,8.25,43.433,0.35501,0.23441,-0.51834,-0.74176,25.7,10080.1.21,100
2025-05-07 11:48:49.267,WTLL(633828FBF9B6),-0.321,0.883,-0.043,2.014,5.066,-0.366,91.59,20.28,-112.55,-40.375,-4.375,22.475,0.27542,0.49347,-0.51883,-0.64133,26.9,10080.1.21,100
2025-05-07 11:48:49.408,WTRL(B95BEB737CD0),0.034,0.927,0.355,1.526,2.625,1.282,69.39,-1.21,-129.53,-58.625,6.875,48.742,0.35501,0.23441,-0.51834,-0.74176,25.7,10080.1.21,100
2025-05-07 11:48:49.416,WTLL(633828FBF9B6),-0.337,0.871,-0.053,2.075,3.418,-1.831,91.58,20.32,-112.59,-40.625,-3.375,18.692,0.27542,0.49347,-0.51883,-0.64133,26.9,10080.1.21,100
2025-05-07 11:48:49.439,WTRL(B95BEB737CD0),0.007,0.953,0.348,0.244,2.319,0.366,69.52,-1.2,-129.46,-58.625,6.875,48.742,0.35501,0.23441,-0.51834,-0.74176,25.7,10080.1.21,100
2025-05-07 11:48:49.476,WTLL(633828FBF9B6),-0.329,0.878,-0.05,-0.183,-0.244,1.587,91.55,20.39,-112.56,-40.625,-3.375,18.692,0.27542,0.49347,-0.51883,-0.64133,26.9,10080.1.21,100
2025-05-07 11:48:49.559,WTRL(B95BEB737CD0),0.002,0.903,0.357,-1.953,-2.319,1.648,69.36,-1.3,-129.41,-58.625,6.875,48.742,0.35501,0.23441,-0.51834,-0.74176,25.7,10080.1.21,100
2025-05-07 11:48:49.597,WTLL(633828FBF9B6),-0.338,0.924,-0.03,-0.671,-2.93,1.587,91.52,20.31,-112.59,-40.625,-3.375,18.692,0.27542,0.49347,-0.51883,-0.64133,26.9,10080.1.21,100
2025-05-07 11:48:49.679,WTRL(B95BEB737CD0),0.007,0.913,0.337,0.854,-4.089,-1.404,69.31,-1.3,-129.45,-58.625,6.875,48.742,0.35681,0.23419,-0.51819,-0.74109,25.7,10080.1.21,100
2025-05-07 11:48:49.747,WTLL(633828FBF9B6),-0.351,0.965,-0.022,-1.465,-5.615,1.221,91.55,20.32,-112.57,-40.625,-3.375,18.692,0.27576,0.49368,-0.51846,-0.64133,26.9,10080.1.21,100
2025-05-07 11:48:49.806,WTLL(633828FBF9B6),-0.343,1.019,0.004,-1.526,-1.648,-1.282,91.59,20.4,-112.4,-40.375,-1.5,18.408,0.27576,0.49368,-0.51846,-0.64133,26.9,10080.1.21,100
2025-05-07 11:48:49.834,WTRL(B95BEB737CD0),-0.003,0.927,0.338,1.404,-1.038,-1.648,69.39,-1.07,-129.44,-58.5,8.75,48.05,0.35681,0.23419,-0.51819,-0.74109,25.7,10080.1.21,100
2025-05-07 11:48:49.859,WTRL(B95BEB737CD0),-0.006,0.977,0.34,1.282,3.357,0.244,69.51,-1.0,-129.21,-58.5,8.75,48.05,0.35681,0.23419,-0.51819,-0.74109,25.7,10080.1.21,100
2025-05-07 11:48:49.956,WTLL(633828FBF9B6),-0.335,0.985,0.0,-0.366,3.174,-1.892,91.49,20.52,-112.31,-40.375,-1.5,18.408,0.27576,0.49368,-0.51846,-0.64133,26.9,10080.1.21,100
2025-05-07 11:48:49.979,WTRL(B95BEB737CD0),0.003,0.991,0.343,-1.282,4.944,0.122,69.46,-1.01,-129.0,-58.5,8.75,48.05,0.35889,0.23865,-0.51556,-0.74048,25.7,10080.1.21,100
2025-05-07 11:48:50.160,WTLL(633828FBF9B6),-0.323,0.956,-0.003,-1.465,3.967,-0.793,91.22,20.57,-112.39,-40.375,-1.5,18.408,0.2785,0.49255,-0.51361,-0.64493,26.9,10080.1.21,100
2025-05-07 11:48:50.390,WTRL(B95BEB737CD0),0.021,0.949,0.345,-2.319,4.15,-0.977,69.21,-0.93,-128.9,-58.5,8.75,48.05,0.35889,0.23865,-0.51556,-0.74048,25.7,10080.1.21,100
2025-05-07 11:48:50.159,WTRL(B95BEB737CD0),0.013,0.929,0.346,-0.977,4.456,-1.709,69.02,-0.72,-128.81,-58.5,8.75,48.05,0.35889,0.23865,-0.51556,-0.74048,25.7,10080.1.21,100
2025-05-07 11:48:50.167,WTLL(633828FBF9B6),-0.335,0.923,-0.02,-4.089,0.488,1.831,90.76,20.43,-112.56,-40.375,-1.5,18.408,0.2785,0.49255,-0.51361,-0.64493,26.9,10080.1.21,100
2025-05-07 11:48:50.248,WTRL(B95BEB737CD0),-0.008,0.944,0.35,-1.038,2.747,2.075,68.88,-0.65,-128.5,-57.875,7.75,45.25,0.35889,0.23865,-0.51556,-0.74048,25.7,10080.1.21,100
2025-05-07 11:48:50.287,WTLL(633828FBF9B6),-0.31,0.925,-0.013,-3.601,0.427,1.16,90.38,20.3,-112.42,-40.375,-1.5,18.408,0.2785,0.49255,-0.51361,-0.64493,26.9,10080.1.21,100
2025-05-07 11:48:50.287,WTLL(633828FBF9B6),-0.34,0.914,-0.017,-4.761,4.456,1.953,89.86,20.17,-112.43,-39.375,-3.0,21.708,0.2785,0.49255,-0.51361,-0.64493,26.9,10080.1.21,100
2025-05-07 11:48:50.369,WTRL(B95BEB737CD0),0.006,0.917,0.356,-1.16,3.113,-1.526,68.74,-0.63,-128.25,-57.875,7.75,45.25,0.35889,0.23865,-0.51556,-0.74048,25.7,10080.1.21,100
2025-05-07 11:48:50.436,WTLL(633828FBF9B6),-0.325,0.869,-0.047,-0.977,1.404,0.366,89.58,20.07,-112.07,-39.375,-3.0,21.708,0.28845,0.49146,-0.50586,-0.64752,26.9,10080.1.21,100
2025-05-07 11:48:50.460,WTRL(B95BEB737CD0),-0.038,0.915,0.337,0.671,0.427,1.709,68.64,-0.48,-128.05,-57.875,7.75,45.25,0.36386,0.24374,-0.50836,-0.74139,25.7,10080.1.21,100
2025-05-07 11:48:50.496,WTLL(633828FBF9B6),-0.343,0.915,0.001,1.038,0.671,-0.549,89.65,20.23,-112.0,-39.375,-3.0,21.708,0.28845,0.49146,-0.50586,-0.64752,26.9,10080.1.21,100
2025-05-07 11:48:50.579,WTRL(B95BEB737CD0),-0.005,0.931,0.361,3.296,-2.869,1.282,68.89,-0.67,-127.92,-57.75,8.125,44.5,0.36386,0.24374,-0.50836,-0.74139,25.7,10080.1.21,100
2025-05-07 11:48:50.616,WTLL(633828FBF9B6),-0.331,0.939,0.005,1.648,-4.944,1.221,89.84,20.25,-112.0,-41.375,-3.5,21.183,0.28845,0.49146,-0.50586,-0.64752,26.9,10080.1.21,100
2025-05-07 11:48:50.669,WTRL(B95BEB737CD0),0.016,0.948,0.354,0.061,-1.099,-3.906,69.02,-0.58,-128.14,-57.75,8.125,44.5,0.36386,0.24374,-0.50836,-0.74139,25.7,10080.1.21,100
2025-05-07 11:48:50.677,WTLL(633828FBF9B6),-0.327,0.949,-0.001,0.732,-2.136,0.854,89.95,20.26,-112.02,-41.375,-3.5,21.183,0.28845,0.49146,-0.50586,-0.64752,26.9,10080.1.21,100
2025-05-07 11:48:50.790,WTRL(B95BEB737CD0),-0.002,0.934,0.345,0.0,-1.343,-0.488,68.96,-0.36,-128.32,-57.75,8.125,44.5,0.36151,0.24442,-0.51089,-0.74057,25.7,10080.1.21,100
2025-05-07 11:48:50.848,WTRL(B95BEB737CD0),0.004,0.941,0.343,1.099,1.099,1.221,69.0,-0.42,-128.24,-57.75,8.125,44.5,0.36151,0.24442,-0.51089,-0.74057,25.7,10080.1.21,100
2025-05-07 11:48:50.857,WTLL(633828FBF9B6),-0.325,0.93,-0.006,0.61,0.305,0.0,89.97,20.23,-112.12,-41.375,-3.5,21.183,0.28583,0.492,-0.50769,-0.64679,26.9,10080.1.21,100
2025-05-07 11:48:50.886,WTLL(633828FBF9B6),-0.341,0.923,-0.006,0.0,1.77,-0.793,89.96,20.27,-112.07,-41.375,-3.5,21.183,0.28583,0.492,-0.50769,-0.64679,26.9,10080.1.21,100
2025-05-07 11:48:50.970,WTRL(B95BEB737CD0),-0.026,0.938,0.35,1.892,2.93,0.244,69.15,-0.42,-128.07,-57.75,8.125,44.5,0.36151,0.24442,-0.51089,-0.74057,25.7,10080.1.21,100
2025-05-07 11:48:51.350,WTLL(633828FBF9B6),-0.332,0.936,0.006,1.038,0.061,-0.671,89.99,20.44,-111.88,-40.75,-2.75,21.175,0.28583,0.492,-0.50769,-0.64679,26.9,10080.1.21,100
2025-05-07 11:48:51.600,WTRL(B95BEB737CD0),-0.001,0.943,0.36,-1.404,-4.333,3.357,69.17,-0.64,-127.94,-58.375,8.75,46.792,0.36151,0.24442,-0.51089,-0.74057,25.7,10080.1.21,100
2025-05-07 11:48:51.137,WTLL(633828FBF9B6),-0.34,0.928,-0.004,0.183,1.038,0.366,89.93,20.37,-112.01,-40.75,-2.75,21.175,0.28583,0.492,-0.50769,-0.64679,26.9,10080.1.21,100
2025-05-07 11:48:51.210,WTRL(B95BEB737CD0),0.008,0.965,0.345,-3.845,1.526,-4.15,68.85,-0.6,-128.12,-58.375,8.75,46.792,0.36151,0.24442,-0.51089,-0.74057,25.7,10080.1.21,100
2025-05-07 11:48:51.217,WTLL(633828FBF9B6),-0.326,0.929,0.004,-0.488,1.77,2.014,89.83,20.23,-112.0,-40.75,-2.75,21.175,0.28583,0.492,-0.50769,-0.64679,26.9,10080.1.21,100
2025-05-07 11:48:51.269,WTRL(B95BEB737CD0),0.022,0.9,0.35,1.77,-1.648,2.808,68.63,-0.43,-128.11,-58.375,8.75,46.792,0.36331,0.24362,-0.50854,-0.74155,25.7,10080.1.21,100
2025-05-07 11:48:51.307,WTLL(633828FBF9B6),-0.339,0.942,0.002,0.122,-1.343,0.0,89.81,20.14,-112.01,-40.75,-2.75,21.175,0.28772,0.49127,-0.50665,-0.64737,26.9,10080.1.21,100
2025-05-07 11:48:51.389,WTRL(B95BEB737CD0),-0.02,0.964,0.338,3.174,0.244,-0.305,69.0,-0.81,-128.34,-57.125,6.875,46.933,0.36331,0.24362,-0.50854,-0.74155,25.7,10080.1.21,100
