时间,设备名称,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(uT),磁场Y(uT),磁场Z(uT),四元数0(),四元数1(),四元数2(),四元数3(),温度(°C),版本号(),电量(%)
2025-05-07 11:48:43.413,WTRA(F7:C5:A7:64:8A:09),0.288,0.498,0.832,1.038,0.977,0.0,31.86,-16.23,-147.35,-37.75,-36.0,-14.917,-0.30475,0.05411,0.29889,0.90265,23.3,10080.1.21,100
2025-05-07 11:48:43.454,WTLA(D2:5B:8F:2B:49:EE),0.305,-0.419,0.887,4.395,-7.446,6.836,-22.23,-15.46,167.62,-15.625,10.75,-53.242,0.14328,0.10226,-0.20154,0.96347,22.9,10080.1.21,100
2025-05-07 11:48:43.464,WTC(C4:80:F9:46:D1:94),-0.267,0.753,0.63,-2.075,-1.526,-0.244,49.88,16.18,-107.58,-28.375,-59.5,-64.283,-0.48151,-0.3483,0.2627,0.76007,25.8,10080.1.21,100
2025-05-07 11:48:43.474,WTRA(F7:C5:A7:64:8A:09),0.287,0.502,0.829,0.854,0.488,0.183,31.83,-16.25,-147.34,-37.75,-36.0,-14.917,-0.30475,0.05411,0.29889,0.90265,23.3,10080.1.21,100
2025-05-07 11:48:43.544,WTLA(D2:5B:8F:2B:49:EE),0.276,-0.417,0.893,3.418,-1.831,5.615,-22.04,-15.6,168.42,-15.625,10.75,-53.242,0.14328,0.10226,-0.20154,0.96347,22.9,10080.1.21,100
2025-05-07 11:48:43.554,WTC(C4:80:F9:46:D1:94),-0.269,0.748,0.622,-1.892,0.854,-0.366,49.63,16.08,-107.62,-28.375,-59.5,-64.283,-0.48428,-0.34827,0.25784,0.76001,25.8,10080.1.21,100
2025-05-07 11:48:43.596,WTRA(F7:C5:A7:64:8A:09),0.28,0.505,0.835,0.244,0.793,0.916,31.81,-16.27,-147.32,-36.75,-34.75,-12.667,-0.30475,0.05411,0.29889,0.90265,23.3,10080.1.21,100
2025-05-07 11:48:43.665,WTLA(D2:5B:8F:2B:49:EE),0.373,-0.397,0.974,-5.127,-9.888,1.892,-22.01,-15.79,168.89,-15.625,10.75,-53.242,0.1196,0.11765,-0.20279,0.96469,22.9,10080.1.21,100
2025-05-07 11:48:43.679,WTC(C4:80:F9:46:D1:94),-0.272,0.748,0.623,-1.404,-0.427,-1.343,49.39,16.28,-107.47,-28.375,-59.5,-64.283,-0.48428,-0.34827,0.25784,0.76001,25.8,10080.1.21,100
2025-05-07 11:48:43.686,WTRA(F7:C5:A7:64:8A:09),0.286,0.514,0.813,-2.747,-0.854,1.831,31.77,-16.3,-147.29,-36.75,-34.75,-12.667,-0.30475,0.05411,0.29889,0.90265,23.3,10080.1.21,100
2025-05-07 11:48:43.736,WTC(C4:80:F9:46:D1:94),-0.275,0.754,0.606,5.859,1.16,-3.174,49.44,16.48,-107.61,-28.625,-61.25,-67.825,-0.48428,-0.34827,0.25784,0.76001,25.8,10080.1.21,100
2025-05-07 11:48:43.753,WTLA(D2:5B:8F:2B:49:EE),0.556,-0.395,1.096,-48.279,3.052,2.075,-24.49,-16.52,169.58,-15.625,10.75,-53.242,0.1196,0.11765,-0.20279,0.96469,22.9,10080.1.21,100
2025-05-07 11:48:43.808,WTRA(F7:C5:A7:64:8A:09),0.291,0.465,0.811,-0.916,-4.028,2.136,31.43,-16.61,-147.16,-36.75,-34.75,-12.667,-0.30746,0.05832,0.29663,0.90219,23.3,10080.1.21,100
2025-05-07 11:48:43.854,WTC(C4:80:F9:46:D1:94),-0.26,0.757,0.621,13.062,14.282,-1.343,50.45,17.03,-107.19,-28.625,-61.25,-67.825,-0.48428,-0.34827,0.25784,0.76001,25.8,10080.1.21,100
2025-05-07 11:48:43.877,WTLA(D2:5B:8F:2B:49:EE),0.392,-0.259,0.688,-165.588,47.668,-35.522,-34.8,-16.41,166.54,-14.5,25.0,-52.058,0.1196,0.11765,-0.20279,0.96469,22.9,10080.1.21,100
2025-05-07 11:48:43.897,WTRA(F7:C5:A7:64:8A:09),0.292,0.499,0.812,0.977,-2.686,0.183,31.47,-16.75,-147.05,-36.75,-34.75,-12.667,-0.30746,0.05832,0.29663,0.90219,23.3,10080.1.21,100
2025-05-07 11:48:43.945,WTC(C4:80:F9:46:D1:94),-0.308,0.753,0.585,7.141,11.108,-4.639,51.31,17.75,-106.79,-28.625,-61.25,-67.825,-0.48428,-0.34827,0.25784,0.76001,25.8,10080.1.21,100
2025-05-07 11:48:43.963,WTLA(D2:5B:8F:2B:49:EE),0.229,-0.396,0.217,-210.999,-19.47,-34.668,-53.39,-18.73,163.11,-14.5,25.0,-52.058,0.21191,0.06198,-0.57828,0.78534,22.9,10080.1.21,100
2025-05-07 11:48:44.180,WTRA(F7:C5:A7:64:8A:09),0.274,0.491,0.829,1.16,2.686,-3.052,31.64,-16.57,-147.11,-36.375,-33.375,-16.142,-0.30746,0.05832,0.29663,0.90219,23.3,10080.1.21,100
2025-05-07 11:48:44.650,WTC(C4:80:F9:46:D1:94),-0.334,0.764,0.584,6.042,6.104,-4.211,51.98,18.44,-106.62,-28.625,-61.25,-67.825,-0.47302,-0.37613,0.26108,0.75266,25.8,10080.1.21,100
2025-05-07 11:48:44.860,WTLA(D2:5B:8F:2B:49:EE),0.163,-0.544,-0.23,-186.951,-21.24,34.119,-73.83,-19.65,164.46,-14.5,25.0,-52.058,0.21191,0.06198,-0.57828,0.78534,22.9,10080.1.21,100
2025-05-07 11:48:44.105,WTRA(F7:C5:A7:64:8A:09),0.285,0.523,0.83,-5.127,-3.052,1.282,31.61,-16.34,-147.17,-36.375,-33.375,-16.142,-0.30746,0.05832,0.29663,0.90219,23.3,10080.1.21,100
2025-05-07 11:48:44.145,WTLA(D2:5B:8F:2B:49:EE),0.464,-0.884,-0.711,-112.061,-214.844,195.618,-93.73,-10.34,176.46,-7.75,63.25,-35.092,0.21191,0.06198,-0.57828,0.78534,22.9,10080.1.21,100
2025-05-07 11:48:44.154,WTC(C4:80:F9:46:D1:94),-0.328,0.763,0.576,9.46,0.549,0.305,53.02,18.99,-106.17,-28.625,-61.25,-67.825,-0.47302,-0.37613,0.26108,0.75266,25.8,10080.1.21,100
2025-05-07 11:48:44.254,WTRA(F7:C5:A7:64:8A:09),0.336,0.5,0.809,-14.587,-5.92,5.066,30.48,-17.2,-147.09,-36.375,-33.375,-16.142,-0.30997,0.07397,0.28329,0.90448,23.3,10080.1.21,100
2025-05-07 11:48:44.263,WTLA(D2:5B:8F:2B:49:EE),-1.189,-0.75,-0.043,121.765,-205.688,371.765,-91.19,21.46,-161.72,-7.75,63.25,-35.092,0.21191,0.06198,-0.57828,0.78534,22.9,10080.1.21,100
2025-05-07 11:48:44.277,WTC(C4:80:F9:46:D1:94),-0.291,0.804,0.541,4.089,-2.014,6.958,53.95,18.8,-105.77,-28.125,-60.0,-63.225,-0.47302,-0.37613,0.26108,0.75266,25.8,10080.1.21,100
2025-05-07 11:48:44.283,WTRA(F7:C5:A7:64:8A:09),0.326,0.458,0.846,-9.033,-0.916,7.446,29.0,-18.23,-146.75,-36.375,-33.375,-16.142,-0.30997,0.07397,0.28329,0.90448,23.3,10080.1.21,100
2025-05-07 11:48:44.334,WTC(C4:80:F9:46:D1:94),-0.316,0.81,0.558,-0.183,-6.531,5.432,54.57,18.05,-105.32,-28.125,-60.0,-63.225,-0.47415,-0.3829,0.27927,0.74191,25.8,10080.1.21,100
2025-05-07 11:48:44.354,WTLA(D2:5B:8F:2B:49:EE),-0.976,-0.195,0.742,240.356,-83.008,235.657,-46.42,47.57,-122.37,-7.75,63.25,-35.092,0.21191,0.06198,-0.57828,0.78534,22.9,10080.1.21,100
2025-05-07 11:48:44.404,WTRA(F7:C5:A7:64:8A:09),0.332,0.456,0.842,-7.263,-1.404,4.028,28.14,-18.49,-146.06,-38.125,-32.25,-17.317,-0.30997,0.07397,0.28329,0.90448,23.3,10080.1.21,100
2025-05-07 11:48:44.454,WTC(C4:80:F9:46:D1:94),-0.26,0.782,0.533,-3.784,-11.414,0.366,54.6,17.56,-105.79,-28.125,-60.0,-63.225,-0.47415,-0.3829,0.27927,0.74191,25.8,10080.1.21,100
2025-05-07 11:48:44.474,WTLA(D2:5B:8F:2B:49:EE),-0.432,0.138,1.025,148.071,-102.966,106.323,-7.49,49.54,-96.31,-7.75,63.25,-35.092,-0.63483,-0.28467,-0.28659,0.65854,22.9,10080.1.21,100
2025-05-07 11:48:44.495,WTRA(F7:C5:A7:64:8A:09),0.325,0.444,0.833,-6.653,3.296,0.916,27.28,-18.68,-145.96,-38.125,-32.25,-17.317,-0.30997,0.07397,0.28329,0.90448,23.3,10080.1.21,100
2025-05-07 11:48:44.545,WTC(C4:80:F9:46:D1:94),-0.238,0.814,0.569,-8.057,-0.061,-0.061,54.26,17.22,-106.11,-28.125,-60.0,-63.225,-0.47415,-0.3829,0.27927,0.74191,25.8,10080.1.21,100
2025-05-07 11:48:44.566,WTLA(D2:5B:8F:2B:49:EE),-0.602,0.091,0.868,109.558,-26.917,88.196,12.66,43.44,-85.23,-7.75,63.25,-35.092,-0.63483,-0.28467,-0.28659,0.65854,22.9,10080.1.21,100
2025-05-07 11:48:44.621,WTRA(F7:C5:A7:64:8A:09),0.348,0.41,0.879,-4.028,0.366,7.629,26.66,-18.84,-145.57,-38.125,-32.25,-17.317,-0.32407,0.08484,0.26233,0.90491,23.3,10080.1.21,100
2025-05-07 11:48:44.666,WTC(C4:80:F9:46:D1:94),-0.265,0.753,0.584,-4.883,-2.93,2.38,52.98,16.65,-106.6,-28.5,-59.25,-67.308,-0.47415,-0.3829,0.27927,0.74191,25.8,10080.1.21,100
2025-05-07 11:48:44.683,WTLA(D2:5B:8F:2B:49:EE),-0.669,0.525,1.332,-20.508,7.751,-36.255,22.49,36.99,-80.58,-12.5,14.375,-50.525,-0.63483,-0.28467,-0.28659,0.65854,22.9,10080.1.21,100
2025-05-07 11:48:44.715,WTRA(F7:C5:A7:64:8A:09),0.354,0.4,0.864,-3.601,7.141,6.104,26.08,-18.74,-144.6,-38.125,-32.25,-17.317,-0.32407,0.08484,0.26233,0.90491,23.3,10080.1.21,100
2025-05-07 11:48:44.744,WTLA(D2:5B:8F:2B:49:EE),-0.617,0.444,0.814,-19.287,-15.686,-7.446,21.45,40.51,-79.22,-12.5,14.375,-50.525,-0.67569,-0.32632,-0.17435,0.63754,22.9,10080.1.21,100
2025-05-07 11:48:44.754,WTC(C4:80:F9:46:D1:94),-0.273,0.741,0.581,2.502,3.357,1.282,52.38,16.48,-106.7,-28.5,-59.25,-67.308,-0.47415,-0.3829,0.27927,0.74191,25.8,10080.1.21,100
2025-05-07 11:48:44.823,WTRA(F7:C5:A7:64:8A:09),0.317,0.381,0.881,-1.709,1.892,-1.77,25.65,-18.51,-144.2,-38.375,-32.75,-15.075,-0.32407,0.08484,0.26233,0.90491,23.3,10080.1.21,100
2025-05-07 11:48:44.864,WTLA(D2:5B:8F:2B:49:EE),-0.901,0.128,0.752,-49.011,11.292,-20.02,15.77,40.82,-80.75,-12.5,14.375,-50.525,-0.67569,-0.32632,-0.17435,0.63754,22.9,10080.1.21,100
2025-05-07 11:48:44.874,WTC(C4:80:F9:46:D1:94),-0.284,0.78,0.563,-0.061,8.24,-1.404,52.83,16.94,-106.1,-28.5,-59.25,-67.308,-0.48032,-0.37198,0.27115,0.74652,25.8,10080.1.21,100
2025-05-07 11:48:44.884,WTRA(F7:C5:A7:64:8A:09),0.278,0.388,0.877,0.122,2.441,-3.906,25.6,-18.17,-144.33,-38.375,-32.75,-15.075,-0.32407,0.08484,0.26233,0.90491,23.3,10080.1.21,100
2025-05-07 11:48:44.953,WTLA(D2:5B:8F:2B:49:EE),-0.89,0.229,0.723,-93.811,121.765,-41.992,8.27,47.36,-82.11,-12.5,14.375,-50.525,-0.67569,-0.32632,-0.17435,0.63754,22.9,10080.1.21,100
2025-05-07 11:48:44.964,WTC(C4:80:F9:46:D1:94),-0.294,0.773,0.574,2.747,3.235,-1.831,53.07,17.35,-105.89,-28.5,-59.25,-67.308,-0.48032,-0.37198,0.27115,0.74652,25.8,10080.1.21,100
2025-05-07 11:48:45.400,WTRA(F7:C5:A7:64:8A:09),0.119,0.532,0.939,-37.17,11.047,-27.527,24.48,-17.85,-145.26,-38.375,-32.75,-15.075,-0.30972,0.07639,0.22708,0.92007,23.3,10080.1.21,100
2025-05-07 11:48:45.740,WTLA(D2:5B:8F:2B:49:EE),-0.977,-0.063,0.401,-73.73,52.917,-81.482,-10.12,58.7,-92.9,1.125,30.0,-49.183,-0.67569,-0.32632,-0.17435,0.63754,22.9,10080.1.21,100
2025-05-07 11:48:45.840,WTC(C4:80:F9:46:D1:94),-0.3,0.78,0.583,-1.587,-4.578,-1.465,53.06,17.54,-106.0,-30.0,-59.875,-63.492,-0.48032,-0.37198,0.27115,0.74652,25.8,10080.1.21,100
2025-05-07 11:48:45.930,WTRA(F7:C5:A7:64:8A:09),0.319,0.472,0.989,-112.244,-9.277,-74.524,17.45,-12.61,-149.02,-38.375,-32.75,-15.075,-0.30972,0.07639,0.22708,0.92007,23.3,10080.1.21,100
2025-05-07 11:48:45.166,WTLA(D2:5B:8F:2B:49:EE),-0.846,-0.133,0.417,-41.809,-41.26,-86.487,-28.28,55.91,-107.94,1.125,30.0,-49.183,-0.67569,-0.32632,-0.17435,0.63754,22.9,10080.1.21,100
2025-05-07 11:48:45.174,WTC(C4:80:F9:46:D1:94),-0.291,0.792,0.58,-1.343,-9.033,0.183,52.95,17.25,-106.41,-30.0,-59.875,-63.492,-0.47501,-0.36981,0.27567,0.74933,25.8,10080.1.21,100
2025-05-07 11:48:45.215,WTRA(F7:C5:A7:64:8A:09),0.432,0.252,1.059,-93.262,9.216,-17.273,9.51,-15.78,-154.46,-38.375,-32.75,-15.075,-0.30972,0.07639,0.22708,0.92007,23.3,10080.1.21,100
2025-05-07 11:48:45.264,WTC(C4:80:F9:46:D1:94),-0.261,0.796,0.566,0.0,-4.944,0.61,53.08,16.98,-106.75,-30.0,-59.875,-63.492,-0.47501,-0.36981,0.27567,0.74933,25.8,10080.1.21,100
2025-05-07 11:48:45.284,WTLA(D2:5B:8F:2B:49:EE),-0.677,-0.375,0.334,-52.612,0.305,-107.727,-41.96,47.9,-118.04,1.125,30.0,-49.183,-0.54675,-0.13477,-0.48822,0.66666,22.9,10080.1.21,100
2025-05-07 11:48:45.303,WTRA(F7:C5:A7:64:8A:09),0.138,0.049,1.038,-94.666,99.487,15.808,0.12,-9.91,-153.63,-27.125,-24.125,-40.217,-0.30972,0.07639,0.22708,0.92007,23.3,10080.1.21,100
2025-05-07 11:48:45.356,WTC(C4:80:F9:46:D1:94),-0.262,0.787,0.583,0.793,-2.502,1.77,53.07,16.69,-106.85,-30.0,-59.875,-63.492,-0.47501,-0.36981,0.27567,0.74933,25.8,10080.1.21,100
2025-05-07 11:48:45.375,WTLA(D2:5B:8F:2B:49:EE),-0.429,-0.604,0.447,-76.172,37.72,-128.235,-55.54,39.26,-129.41,1.125,30.0,-49.183,-0.54675,-0.13477,-0.48822,0.66666,22.9,10080.1.21,100
2025-05-07 11:48:45.425,WTRA(F7:C5:A7:64:8A:09),0.225,-0.224,1.019,-134.949,25.94,18.555,-11.52,-3.1,-152.56,-27.125,-24.125,-40.217,-0.24432,0.05963,-0.16232,0.9541,23.3,10080.1.21,100
2025-05-07 11:48:45.476,WTC(C4:80:F9:46:D1:94),-0.275,0.789,0.591,2.625,3.967,0.122,53.16,16.68,-106.59,-29.25,-58.875,-66.608,-0.47501,-0.36981,0.27567,0.74933,25.8,10080.1.21,100
2025-05-07 11:48:45.493,WTLA(D2:5B:8F:2B:49:EE),-0.078,-0.815,0.008,-69.214,157.288,-150.757,-74.08,30.54,-147.17,-7.375,54.875,-38.642,-0.54675,-0.13477,-0.48822,0.66666,22.9,10080.1.21,100
2025-05-07 11:48:45.516,WTRA(F7:C5:A7:64:8A:09),0.064,-0.525,0.861,-141.602,9.338,64.27,-25.48,-0.87,-148.99,-27.125,-24.125,-40.217,-0.24432,0.05963,-0.16232,0.9541,23.3,10080.1.21,100
2025-05-07 11:48:45.558,WTLA(D2:5B:8F:2B:49:EE),-0.562,-1.041,-0.19,72.449,161.316,-106.384,-82.57,20.23,-166.15,-7.375,54.875,-38.642,-0.54675,-0.13477,-0.48822,0.66666,22.9,10080.1.21,100
2025-05-07 11:48:45.564,WTC(C4:80:F9:46:D1:94),-0.256,0.776,0.567,-1.16,3.418,-1.16,53.12,16.9,-106.25,-29.25,-58.875,-66.608,-0.47501,-0.36981,0.27567,0.74933,25.8,10080.1.21,100
2025-05-07 11:48:45.634,WTRA(F7:C5:A7:64:8A:09),-0.143,-0.601,0.63,-125.549,-10.437,101.929,-39.2,3.35,-141.64,-26.75,12.5,-44.875,-0.24432,0.05963,-0.16232,0.9541,23.3,10080.1.21,100
2025-05-07 11:48:45.675,WTLA(D2:5B:8F:2B:49:EE),-0.323,-0.661,0.265,132.751,26.855,-65.491,-75.1,14.84,179.06,-7.375,54.875,-38.642,-0.05762,-0.1058,-0.58655,0.80084,22.9,10080.1.21,100
2025-05-07 11:48:45.684,WTC(C4:80:F9:46:D1:94),-0.313,0.762,0.571,3.784,-0.244,-2.808,53.15,17.13,-106.2,-29.25,-58.875,-66.608,-0.47662,-0.37302,0.27478,0.74704,25.8,10080.1.21,100
2025-05-07 11:48:45.693,WTRA(F7:C5:A7:64:8A:09),-0.423,-0.679,0.656,-106.018,-21.973,109.802,-49.72,9.49,-132.53,-26.75,12.5,-44.875,-0.24432,0.05963,-0.16232,0.9541,23.3,10080.1.21,100
2025-05-07 11:48:45.745,WTC(C4:80:F9:46:D1:94),-0.3,0.788,0.566,-1.221,-1.404,-0.977,53.49,17.34,-106.2,-29.25,-58.875,-66.608,-0.47662,-0.37302,0.27478,0.74704,25.8,10080.1.21,100
2025-05-07 11:48:45.763,WTLA(D2:5B:8F:2B:49:EE),0.078,-0.593,0.407,162.292,34.973,-66.162,-61.64,10.24,171.84,-7.375,54.875,-38.642,-0.05762,-0.1058,-0.58655,0.80084,22.9,10080.1.21,100
2025-05-07 11:48:45.814,WTRA(F7:C5:A7:64:8A:09),-0.385,-0.673,0.49,-61.096,-26.001,87.28,-56.23,16.59,-124.22,-26.75,12.5,-44.875,-0.24432,0.05963,-0.16232,0.9541,23.3,10080.1.21,100
2025-05-07 11:48:45.864,WTC(C4:80:F9:46:D1:94),-0.274,0.765,0.566,-0.61,-2.869,1.16,53.4,17.31,-106.19,-28.875,-59.125,-66.075,-0.47662,-0.37302,0.27478,0.74704,25.8,10080.1.21,100
2025-05-07 11:48:45.883,WTLA(D2:5B:8F:2B:49:EE),0.006,-0.585,0.806,124.939,-25.513,-27.649,-47.36,6.05,168.86,-4.875,27.0,-51.45,-0.05762,-0.1058,-0.58655,0.80084,22.9,10080.1.21,100
2025-05-07 11:48:45.914,WTRA(F7:C5:A7:64:8A:09),-0.279,-0.667,0.566,-38.086,-18.494,39.429,-59.0,19.98,-117.9,-26.75,12.5,-44.875,-0.52252,0.12512,-0.49994,0.67914,23.3,10080.1.21,100
2025-05-07 11:48:45.954,WTC(C4:80:F9:46:D1:94),-0.269,0.788,0.605,-1.465,-1.648,-1.099,53.11,17.23,-106.27,-28.875,-59.125,-66.075,-0.47662,-0.37302,0.27478,0.74704,25.8,10080.1.21,100
2025-05-07 11:48:45.974,WTLA(D2:5B:8F:2B:49:EE),-0.035,-0.617,0.955,39.795,-4.944,-12.695,-39.52,5.9,166.21,-4.875,27.0,-51.45,-0.05762,-0.1058,-0.58655,0.80084,22.9,10080.1.21,100
2025-05-07 11:48:46.230,WTRA(F7:C5:A7:64:8A:09),-0.433,-0.784,0.404,-2.625,19.104,2.502,-60.93,21.02,-116.03,-26.75,12.5,-44.875,-0.52252,0.12512,-0.49994,0.67914,23.3,10080.1.21,100
2025-05-07 11:48:46.740,WTC(C4:80:F9:46:D1:94),-0.298,0.793,0.568,-0.427,0.244,-2.563,53.19,17.36,-106.42,-28.875,-59.125,-66.075,-0.47495,-0.37289,0.27368,0.74857,25.8,10080.1.21,100
2025-05-07 11:48:46.950,WTLA(D2:5B:8F:2B:49:EE),-0.491,-0.83,0.486,-11.353,124.939,-6.836,-41.6,13.17,158.96,-4.875,27.0,-51.45,0.14648,-0.20795,-0.32275,0.91159,22.9,10080.1.21,100
2025-05-07 11:48:46.117,WTRA(F7:C5:A7:64:8A:09),-0.305,-0.87,0.463,1.953,-25.146,15.625,-60.3,22.42,-115.67,-22.75,28.125,-36.633,-0.52252,0.12512,-0.49994,0.67914,23.3,10080.1.21,100
2025-05-07 11:48:46.154,WTLA(D2:5B:8F:2B:49:EE),-0.283,-0.757,0.494,10.071,60.73,-35.706,-44.1,20.64,148.62,-4.875,27.0,-51.45,0.14648,-0.20795,-0.32275,0.91159,22.9,10080.1.21,100
2025-05-07 11:48:46.164,WTC(C4:80:F9:46:D1:94),-0.28,0.782,0.563,1.892,0.183,0.549,53.17,17.28,-106.59,-28.875,-59.125,-66.075,-0.47495,-0.37289,0.27368,0.74857,25.8,10080.1.21,100
2025-05-07 11:48:46.234,WTRA(F7:C5:A7:64:8A:09),-0.484,-0.857,0.48,-22.522,-26.855,46.265,-59.78,23.41,-111.08,-22.75,28.125,-36.633,-0.59021,0.1347,-0.50424,0.61572,23.3,10080.1.21,100
2025-05-07 11:48:46.274,WTLA(D2:5B:8F:2B:49:EE),-0.003,-0.626,0.633,10.864,-111.389,-37.048,-43.67,16.16,148.35,7.625,25.5,-46.475,0.14648,-0.20795,-0.32275,0.91159,22.9,10080.1.21,100
2025-05-07 11:48:46.284,WTC(C4:80:F9:46:D1:94),-0.244,0.783,0.566,1.953,0.793,1.892,53.21,17.14,-106.45,-27.75,-59.875,-67.992,-0.47495,-0.37289,0.27368,0.74857,25.8,10080.1.21,100
2025-05-07 11:48:46.294,WTRA(F7:C5:A7:64:8A:09),-0.923,-0.723,0.433,-39.429,-35.889,76.111,-59.72,26.86,-104.96,-22.75,28.125,-36.633,-0.59021,0.1347,-0.50424,0.61572,23.3,10080.1.21,100
2025-05-07 11:48:46.364,WTLA(D2:5B:8F:2B:49:EE),0.334,-0.565,0.982,-7.202,-53.162,-3.601,-41.9,8.77,152.01,7.625,25.5,-46.475,0.14648,-0.20795,-0.32275,0.91159,22.9,10080.1.21,100
2025-05-07 11:48:46.374,WTC(C4:80:F9:46:D1:94),-0.301,0.768,0.587,3.54,-2.991,-2.686,53.19,17.09,-106.43,-27.75,-59.875,-67.992,-0.47495,-0.37289,0.27368,0.74857,25.8,10080.1.21,100
2025-05-07 11:48:46.414,WTRA(F7:C5:A7:64:8A:09),-0.717,-0.725,0.242,27.954,-35.767,126.038,-58.62,36.39,-101.11,-22.75,28.125,-36.633,-0.59021,0.1347,-0.50424,0.61572,23.3,10080.1.21,100
2025-05-07 11:48:46.485,WTLA(D2:5B:8F:2B:49:EE),-0.197,-0.76,0.54,41.138,18.188,25.94,-40.73,7.54,153.33,7.625,25.5,-46.475,0.19238,-0.15378,-0.30994,0.91824,22.9,10080.1.21,100
2025-05-07 11:48:46.494,WTC(C4:80:F9:46:D1:94),-0.278,0.786,0.58,-1.16,-3.54,-0.549,53.16,17.08,-106.79,-27.75,-59.875,-67.992,-0.47409,-0.36978,0.27524,0.75009,25.8,10080.1.21,100
2025-05-07 11:48:46.516,WTRA(F7:C5:A7:64:8A:09),-0.568,-0.499,0.587,30.151,-31.494,154.846,-42.17,43.54,-80.58,-8.25,28.75,-38.833,-0.59021,0.1347,-0.50424,0.61572,23.3,10080.1.21,100
2025-05-07 11:48:46.555,WTC(C4:80:F9:46:D1:94),-0.326,0.813,0.58,-12.939,0.366,-1.709,52.89,17.2,-106.79,-27.75,-59.875,-67.992,-0.47409,-0.36978,0.27524,0.75009,25.8,10080.1.21,100
2025-05-07 11:48:46.574,WTLA(D2:5B:8F:2B:49:EE),-0.475,-0.642,0.827,19.043,120.605,17.822,-39.12,19.86,146.59,7.625,25.5,-46.475,0.19238,-0.15378,-0.30994,0.91824,22.9,10080.1.21,100
2025-05-07 11:48:46.623,WTRA(F7:C5:A7:64:8A:09),-1.022,-0.208,0.769,53.711,53.65,106.689,-25.22,49.94,-64.19,-8.25,28.75,-38.833,-0.59021,0.1347,-0.50424,0.61572,23.3,10080.1.21,100
2025-05-07 11:48:46.674,WTC(C4:80:F9:46:D1:94),-0.272,0.798,0.597,5.371,-1.099,1.465,52.7,17.29,-106.82,-29.25,-59.125,-69.075,-0.47409,-0.36978,0.27524,0.75009,25.8,10080.1.21,100
2025-05-07 11:48:46.695,WTLA(D2:5B:8F:2B:49:EE),-1.171,-0.666,0.597,-24.17,195.435,32.471,-43.98,33.3,138.17,23.5,18.875,-26.575,0.19238,-0.15378,-0.30994,0.91824,22.9,10080.1.21,100
2025-05-07 11:48:46.714,WTRA(F7:C5:A7:64:8A:09),-0.86,-0.086,0.44,3.174,189.453,-22.888,-22.12,61.44,-62.88,-8.25,28.75,-38.833,-0.73459,-0.13705,-0.55551,0.36453,23.3,10080.1.21,100
2025-05-07 11:48:46.765,WTC(C4:80:F9:46:D1:94),-0.259,0.781,0.584,6.775,1.404,0.244,52.99,17.27,-106.64,-29.25,-59.125,-69.075,-0.47409,-0.36978,0.27524,0.75009,25.8,10080.1.21,100
2025-05-07 11:48:46.788,WTLA(D2:5B:8F:2B:49:EE),-0.639,-0.499,0.025,-73.914,217.957,-14.648,-68.22,49.97,110.95,23.5,18.875,-26.575,0.19238,-0.15378,-0.30994,0.91824,22.9,10080.1.21,100
2025-05-07 11:48:46.836,WTRA(F7:C5:A7:64:8A:09),-0.894,-0.174,0.254,54.565,159.851,-65.063,-47.28,70.61,-94.23,11.25,28.0,-34.95,-0.73459,-0.13705,-0.55551,0.36453,23.3,10080.1.21,100
2025-05-07 11:48:46.887,WTC(C4:80:F9:46:D1:94),-0.272,0.775,0.569,2.563,3.662,-0.854,53.1,17.21,-106.57,-29.25,-59.125,-69.075,-0.4751,-0.37222,0.27411,0.74866,25.8,10080.1.21,100
2025-05-07 11:48:46.906,WTLA(D2:5B:8F:2B:49:EE),-0.231,-0.564,-0.019,-117.126,129.089,-47.607,-93.81,49.09,90.59,23.5,18.875,-26.575,0.22208,-0.70364,-0.30252,0.60327,22.9,10080.1.21,100
2025-05-07 11:48:46.932,WTRA(F7:C5:A7:64:8A:09),-0.404,-0.439,0.066,79.407,26.367,-164.856,-74.67,64.7,-130.32,11.25,28.0,-34.95,-0.73459,-0.13705,-0.55551,0.36453,23.3,10080.1.21,100
2025-05-07 11:48:46.964,WTLA(D2:5B:8F:2B:49:EE),-0.342,-1.039,-0.73,-38.391,203.43,-66.589,-116.8,37.07,71.15,23.5,18.875,-26.575,0.22208,-0.70364,-0.30252,0.60327,22.9,10080.1.21,100
2025-05-07 11:48:46.977,WTC(C4:80:F9:46:D1:94),-0.306,0.772,0.559,0.0,0.244,-0.366,53.17,17.31,-106.48,-29.25,-59.125,-69.075,-0.4751,-0.37222,0.27411,0.74866,25.8,10080.1.21,100
2025-05-07 11:48:47.440,WTRA(F7:C5:A7:64:8A:09),-0.067,-0.674,0.42,10.62,-48.279,-199.219,-75.88,45.43,-138.78,11.25,28.0,-34.95,-0.45645,0.02985,-0.62479,0.63266,23.3,10080.1.21,100
2025-05-07 11:48:47.870,WTLA(D2:5B:8F:2B:49:EE),-0.529,-0.815,-0.476,20.02,-67.505,16.235,-119.43,32.18,66.07,23.25,29.125,14.183,0.22208,-0.70364,-0.30252,0.60327,22.9,10080.1.21,100
