Path,Caption,GT
LM_video/IR/user3/4-1-1/IR.mp4,"The user sits at the coffee table and lightly types on the keyboard as he efficiently completes a work report while calmly discussing project details on the phone. After finishing, he gently sets down the phone, slowly picks up a thick document, and reads attentively, turning pages gracefully. Then, he picks up a glass of water, stirs it gently, and then slowly drinks it, revealing a soothing rhythm in his movements. Finally, the user peels a piece of fruit, chews it slowly and enjoys it, and gently throws the peel into the trash can; the whole process seems particularly peaceful and natural.","washing dishes,peeling fruit"
LM_video/IR/user3/4-1-2/IR.mp4,"The user sits at the coffee table and steadily types on the keyboard while calmly confirming project details by phone. After completing the report, he methodically reviews a document, turning pages evenly. He then takes a cup of water, stirs it smoothly, and then drinks it slowly. Finally, the user peels a piece of fruit smoothly, chews it slowly and enjoys it, and throws the peel into the trash can smoothly; the whole process seems particularly calm and orderly.","washing dishes,peeling fruit"
LM_video/IR/user3/4-1-3/IR.mp4,"The user sits at the coffee table and quickly types on the keyboard while nervously confirming project details with colleagues on his phone, with a sense of urgency in his tone. After completing the report, he eagerly reviews a document, turning pages nervously. Then he takes a cup of water, stirs it hastily, and then drinks it rapidly. Finally, the user quickly peels a piece of fruit, enjoys it hastily, and hurriedly throws the peel into the trash can; the whole process seems tense and hurried.","washing dishes,peeling fruit"
LM_video/IR/user3/5-1-1/IR.mp4,"Standing by the kitchen counter, the user leisurely pours out a drink, gently stirs it, and takes a light sip, feeling the cool liquid sliding down his throat.","grabbing utensils,pouring,stirring,drinking"
LM_video/IR/user3/5-1-2/IR.mp4,"Standing by the kitchen counter, the user hastily pours out a drink, quickly stirs it, and takes a fast gulp, feeling the cool liquid quickly refresh him.","grabbing utensils,pouring,stirring,drinking"
LM_video/IR/user3/5-1-3/IR.mp4,"Standing by the kitchen counter, the user calmly pours out a drink, stirs it evenly, and slowly tastes a sip, feeling the tranquility brought by the cool liquid.","grabbing utensils,pouring,stirring,drinking"
LM_video/IR/user3/5-2-1/IR.mp4,"Afterward, the user stands up and walks slowly into the living room, sits comfortably on the sofa, and begins reading documents attentively, with the soft music playing through his headphones providing a gentle background melody. Occasionally pausing the reading, the user elegantly uses utensils to enjoy some snacks, and upon returning to the reading, carefully turns the pages, continuing to immerse in the world of words.","walking,grabbing utensils,drinking,grabbing utensils,eating"
LM_video/IR/user3/5-2-2/IR.mp4,"Afterward, the user stands up and walks quickly into the living room, sits down on the sofa anxiously, and begins reading the documents nervously, with the music playing through the headphones becoming a hurried background rhythm. Occasionally pausing the reading, the user hastily uses utensils to eat some snacks, and upon returning to the reading, flips through the pages impatiently, continuing to immerse in the world of words.","walking,grabbing utensils,drinking,grabbing utensils,eating"
LM_video/IR/user3/5-2-3/IR.mp4,"Afterward, the user stands up and walks steadily into the living room, sits quietly on the sofa, and begins reading the documents seriously, with the music playing through the headphones harmoniously blending into the background. Occasionally pausing the reading, the user calmly uses utensils to enjoy some snacks, and upon returning to the reading, turns the pages steadily, continuing to immerse in the world of words.","walking,grabbing utensils,drinking,grabbing utensils,eating"
LM_video/IR/user3/6-1-1/IR.mp4,"The user walks leisurely from the living room to the kitchen, gently picks up a cup to drink water, and slowly enjoys breakfast using tableware.","walking,sitting down,reading,listen to music with headphones,grabbing utensils,eating,reading,turning a page"
LM_video/IR/user3/6-1-2/IR.mp4,"The user walks steadily from the living room to the kitchen, calmly picks up a cup to drink water, and quietly enjoys breakfast using tableware.","walking,sitting down,reading,listen to music with headphones,grabbing utensils,eating,reading,turning a page"
LM_video/IR/user3/6-1-3/IR.mp4,"The user walks quickly from the living room to the kitchen, quickly picks up a cup to drink water, and hurriedly enjoys breakfast using tableware.","walking,sitting down,reading,listen to music with headphones,grabbing utensils,eating,reading,turning a page"
LM_video/IR/user3/6-2-1/IR.mp4,"After finishing the meal, the user stands up, begins sweeping the floor carefully, then slowly mops the floor. Finally, he quietly checks the time in the living room, walks to the sofa, sits down, and reads documents with full concentration.","standing up,sweeping,mopping,checking the time,walking,sitting down,reading"
LM_video/IR/user3/6-2-2/IR.mp4,"After finishing the meal, the user stands up, begins sweeping the floor meticulously, then mops the floor attentively. Finally, he calmly checks the time in the living room, walks to the sofa, sits down, and reads documents with focused attention.","standing up,sweeping,mopping,checking the time,walking,sitting down,reading"
LM_video/IR/user3/6-2-3/IR.mp4,"After finishing the meal, the user stands up, quickly sweeps the floor, then mops hurriedly. Finally, he anxiously checks the time in the living room, walks to the sofa, sits down, and reads documents nervously.","standing up,sweeping,mopping,checking the time,walking,sitting down,reading"
LM_video/IR/user3/7-1-1/IR.mp4,"Sitting by the coffee table, the user leisurely enjoys breakfast, savoring each bite slowly, and then calmly takes his medication. After the meal, he gently pours a drink into a cup, stirs it slowly until even, and drinks it slowly. Feeling slightly unwell, he gently massages his shoulders to relax. Afterwards, he stands up, strolls to the center of the living room, gracefully performs a few sets of stretching exercises, and steadily completes a one-leg balance to help relieve bodily tension.","eating,taking medicine,grabbing utensils,pouring,stirring,drinking,massaging oneself,standing up,walking,stretching,one leg balance"
LM_video/IR/user3/7-1-2/IR.mp4,"Sitting by the coffee table, the user calmly eats breakfast and methodically takes his medication. After finishing the meal, he steadily pours a drink into a cup, stirs it evenly, and quietly drinks it. Feeling slightly unwell, he slowly massages his shoulders to relax. Then, he stands up, walks steadily to the center of the living room, performs a few sets of stretching exercises in a steady manner, and firmly completes a one-leg balance to help relieve bodily tension.","eating,taking medicine,grabbing utensils,pouring,stirring,drinking,massaging oneself,standing up,walking,stretching,one leg balance"
LM_video/IR/user3/7-1-3/IR.mp4,"Sitting by the coffee table, the user hurriedly finishes breakfast and takes his medication in haste. After the meal, he quickly pours a drink into a cup, stirs it rapidly, and drinks it in a rush. Feeling slightly unwell, he briskly massages his shoulders to relax. Then, he stands up, walks quickly to the center of the living room, rapidly completes a few sets of stretching exercises, and hastily finishes a one-leg balance to help relieve bodily tension.","eating,taking medicine,grabbing utensils,pouring,stirring,drinking,massaging oneself,standing up,walking,stretching,one leg balance"
LM_video/IR/user4/1-1-1/IR.mp4,"Standing at the bathroom sink, the user slowly turns on the faucet, gently cups water to wash his face, and meticulously dries his hands with a towel.","washing face,drying hands"
LM_video/IR/user4/1-1-2/IR.mp4,"Standing at the bathroom sink, the user steadily turns on the faucet, evenly washes his face, and efficiently dries his hands with a towel.","washing face,drying hands"
