video_path,logic,candidate
SM_video/Depth/13拖地/user5/5-1-1/Depth.mp4,mopping,"""sweeping,walking"""
"SM_video/Depth/15擦窗户,桌子/user5/5-1-1/Depth.mp4",wipingsurfaces,"""wiping hands,throwing"""
SM_video/Depth/13拖地/user5/5-1-2/Depth.mp4,mopping,"""sweeping,walking"""
"SM_video/Depth/15擦窗户,桌子/user5/5-1-2/Depth.mp4",wipingsurfaces,"""wiping hands,throwing"""
SM_video/Depth/13拖地/user5/5-1-3/Depth.mp4,mopping,"""sweeping,walking"""
"SM_video/Depth/15擦窗户,桌子/user5/5-1-3/Depth.mp4",wipingsurfaces,"""wiping hands,throwing"""
SM_video/Depth/35弓箭步/user5/6-1-1/Depth.mp4,lunges,"""running,jumping jacks"""
SM_video/Depth/35弓箭步/user5/6-1-2/Depth.mp4,lunges,"""running,jumping jacks"""
SM_video/Depth/35弓箭步/user5/6-1-3/Depth.mp4,lunges,"""running,jumping jacks"""
SM_video/Depth/7吃东西/user5/6-2-1/Depth.mp4,eating,"""peeling fruit,peeling fruit"""
SM_video/Depth/6喝水/user5/6-2-1/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/7吃东西/user5/6-2-2/Depth.mp4,eating,"""peeling fruit,peeling fruit"""
SM_video/Depth/6喝水/user5/6-2-2/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/7吃东西/user5/6-2-3/Depth.mp4,eating,"""peeling fruit,peeling fruit"""
SM_video/Depth/6喝水/user5/6-2-3/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/9倒饮料/user5/7-2-1/Depth.mp4,pouring,"""drinking,stirring"""
SM_video/Depth/13拖地/user5/7-2-1/Depth.mp4,mopping,"""sweeping,walking"""
SM_video/Depth/9倒饮料/user5/7-2-2/Depth.mp4,pouring,"""drinking,stirring"""
SM_video/Depth/13拖地/user5/7-2-2/Depth.mp4,mopping,"""sweeping,walking"""
SM_video/Depth/9倒饮料/user5/7-2-3/Depth.mp4,pouring,"""drinking,stirring"""
SM_video/Depth/13拖地/user5/7-2-3/Depth.mp4,mopping,"""sweeping,walking"""
SM_video/Depth/0洗脸/user6/1-1-1/Depth.mp4,washingface,"""brushing teeth,drinking"""
SM_video/Depth/0洗脸/user6/1-1-2/Depth.mp4,washingface,"""brushing teeth,drinking"""
SM_video/Depth/0洗脸/user6/1-1-3/Depth.mp4,washingface,"""brushing teeth,drinking"""
SM_video/Depth/7吃东西/user6/1-2-1/Depth.mp4,eating,"""peeling fruit,taking medicine"""
SM_video/Depth/10搅拌饮料/user6/1-2-1/Depth.mp4,stirring,"""drinking,pouring"""
SM_video/Depth/7吃东西/user6/1-2-2/Depth.mp4,eating,"""peeling fruit,taking medicine"""
SM_video/Depth/10搅拌饮料/user6/1-2-2/Depth.mp4,stirring,"""drinking,pouring"""
SM_video/Depth/7吃东西/user6/1-2-3/Depth.mp4,eating,"""peeling fruit,taking medicine"""
SM_video/Depth/10搅拌饮料/user6/1-2-3/Depth.mp4,stirring,"""drinking,pouring"""
SM_video/Depth/9倒饮料/user6/2-1-1/Depth.mp4,pouring,"""grabbing utensils,opening storage container"""
SM_video/Depth/9倒饮料/user6/2-1-2/Depth.mp4,pouring,"""grabbing utensils,opening storage container"""
SM_video/Depth/9倒饮料/user6/2-1-3/Depth.mp4,pouring,"""grabbing utensils,opening storage container"""
SM_video/Depth/41削水果/user6/2-3-1/Depth.mp4,peelingfruit,"""grabbing utensils,peeling fruit"""
SM_video/Depth/41削水果/user6/2-3-2/Depth.mp4,peelingfruit,"""grabbing utensils,peeling fruit"""
SM_video/Depth/41削水果/user6/2-3-3/Depth.mp4,peelingfruit,"""grabbing utensils,peeling fruit"""
SM_video/Depth/12扫地/user6/3-1-1/Depth.mp4,sweeping,"""mopping,walking"""
SM_video/Depth/29深蹲/user6/3-1-1/Depth.mp4,squats,"""standing up,sitting down"""
SM_video/Depth/13拖地/user6/3-1-1/Depth.mp4,mopping,"""sweeping,walking"""
SM_video/Depth/12扫地/user6/3-1-2/Depth.mp4,sweeping,"""mopping,walking"""
SM_video/Depth/29深蹲/user6/3-1-2/Depth.mp4,squats,"""standing up,sitting down"""
SM_video/Depth/13拖地/user6/3-1-2/Depth.mp4,mopping,"""sweeping,walking"""
SM_video/Depth/12扫地/user6/3-1-3/Depth.mp4,sweeping,"""mopping,walking"""
SM_video/Depth/29深蹲/user6/3-1-3/Depth.mp4,squats,"""standing up,sitting down"""
SM_video/Depth/13拖地/user6/3-1-3/Depth.mp4,mopping,"""sweeping,walking"""
SM_video/Depth/14擦碗/user6/3-2-1/Depth.mp4,washingdishes,"""grabbing utensils,wiping surfaces"""
SM_video/Depth/14擦碗/user6/3-2-2/Depth.mp4,washingdishes,"""grabbing utensils,wiping surfaces"""
SM_video/Depth/14擦碗/user6/3-2-3/Depth.mp4,washingdishes,"""grabbing utensils,wiping surfaces"""
SM_video/Depth/17敲击键盘/user6/4-1-1/Depth.mp4,typingonakeyboard,"""writing,reading"""
SM_video/Depth/23用耳机听音乐/user6/4-1-1/Depth.mp4,listentomusicwithheadphones,"""typing on a keyboard,calling"""
video/logic/用户6-琳琳/4/4-1/4-1-1/Color_00000194_00000200.mp4,runninginplace,"""stretching,standing up"""
SM_video/Depth/17敲击键盘/user6/4-1-2/Depth.mp4,typingonakeyboard,"""writing,reading"""
SM_video/Depth/23用耳机听音乐/user6/4-1-2/Depth.mp4,listentomusicwithheadphones,"""typing on a keyboard,calling"""
video/logic/用户6-琳琳/4/4-1/4-1-2/Color_00000178_00000184.mp4,runninginplace,"""stretching,standing up"""
SM_video/Depth/17敲击键盘/user6/4-1-3/Depth.mp4,typingonakeyboard,"""writing,reading"""
SM_video/Depth/23用耳机听音乐/user6/4-1-3/Depth.mp4,listentomusicwithheadphones,"""typing on a keyboard,calling"""
video/logic/用户6-琳琳/4/4-1/4-1-3/Color_00000163_00000173.mp4,runninginplace,"""stretching,standing up"""
SM_video/Depth/24使用手机/user6/5-1-1/Depth.mp4,usingmobilephone,"""playing games,taking a selfie"""
SM_video/Depth/24使用手机/user6/5-1-2/Depth.mp4,usingmobilephone,"""playing games,taking a selfie"""
SM_video/Depth/24使用手机/user6/5-1-3/Depth.mp4,usingmobilephone,"""playing games,taking a selfie"""
SM_video/Depth/7吃东西/user6/5-2-1/Depth.mp4,eating,"""peeling fruit,taking medicine"""
SM_video/Depth/7吃东西/user6/5-2-2/Depth.mp4,eating,"""peeling fruit,taking medicine"""
SM_video/Depth/7吃东西/user6/5-2-3/Depth.mp4,eating,"""peeling fruit,taking medicine"""
SM_video/Depth/40单腿平衡/user6/5-3-1/Depth.mp4,onelegbalance,"""running in place,stretching"""
SM_video/Depth/33躺下/user6/5-3-1/Depth.mp4,lyingdown,"""standing up,sitting down"""
SM_video/Depth/6喝水/user6/5-3-1/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/26玩游戏/user6/5-3-1/Depth.mp4,playinggames,"""using mobile phone,taking a selfie"""
SM_video/Depth/40单腿平衡/user6/5-3-2/Depth.mp4,onelegbalance,"""running in place,stretching"""
SM_video/Depth/33躺下/user6/5-3-2/Depth.mp4,lyingdown,"""standing up,sitting down"""
SM_video/Depth/6喝水/user6/5-3-2/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/26玩游戏/user6/5-3-2/Depth.mp4,playinggames,"""using mobile phone,taking a selfie"""
SM_video/Depth/40单腿平衡/user6/5-3-3/Depth.mp4,onelegbalance,"""running in place,stretching"""
SM_video/Depth/33躺下/user6/5-3-3/Depth.mp4,lyingdown,"""standing up,sitting down"""
SM_video/Depth/6喝水/user6/5-3-3/Depth.mp4,drinking,"""pouring,stirring"""
SM_video/Depth/33躺下/user6/6-1-1/Depth.mp4,lyingdown,"""sitting down,sitting down"""
SM_video/Depth/35弓箭步/user6/6-1-1/Depth.mp4,lunges,"""stretching,walking"""
SM_video/Depth/33躺下/user6/6-1-2/Depth.mp4,lyingdown,"""sitting down,sitting down"""
SM_video/Depth/35弓箭步/user6/6-1-2/Depth.mp4,lunges,"""stretching,walking"""
SM_video/Depth/33躺下/user6/6-1-3/Depth.mp4,lyingdown,"""sitting down,sitting down"""
SM_video/Depth/35弓箭步/user6/6-1-3/Depth.mp4,lunges,"""stretching,walking"""
SM_video/Depth/37服药/user6/6-2-1/Depth.mp4,takingmedicine,"""eating,measure body temperature"""
SM_video/Depth/12扫地/user6/6-2-1/Depth.mp4,sweeping,"""mopping,walking"""
"SM_video/Depth/15擦窗户,桌子/user6/6-2-1/Depth.mp4",wipingsurfaces,"""wiping hands,washing dishes"""
SM_video/Depth/7吃东西/user6/6-2-1/Depth.mp4,eating,"""washing dishes,wiping surfaces"""
SM_video/Depth/37服药/user6/6-2-2/Depth.mp4,takingmedicine,"""eating,measure body temperature"""
SM_video/Depth/12扫地/user6/6-2-2/Depth.mp4,sweeping,"""mopping,walking"""
"SM_video/Depth/15擦窗户,桌子/user6/6-2-2/Depth.mp4",wipingsurfaces,"""wiping hands,washing dishes"""
SM_video/Depth/7吃东西/user6/6-2-2/Depth.mp4,eating,"""washing dishes,wiping surfaces"""
SM_video/Depth/37服药/user6/6-2-3/Depth.mp4,takingmedicine,"""eating,measure body temperature"""
SM_video/Depth/12扫地/user6/6-2-3/Depth.mp4,sweeping,"""mopping,walking"""
"SM_video/Depth/15擦窗户,桌子/user6/6-2-3/Depth.mp4",wipingsurfaces,"""wiping hands,washing dishes"""
SM_video/Depth/7吃东西/user6/6-2-3/Depth.mp4,eating,"""washing dishes,wiping surfaces"""
SM_video/Depth/38按摩自己/user6/7-1-1/Depth.mp4,massagingoneself,"""standing up,walking"""
SM_video/Depth/38按摩自己/user6/7-1-2/Depth.mp4,massagingoneself,"""standing up,walking"""
SM_video/Depth/38按摩自己/user6/7-1-3/Depth.mp4,massagingoneself,"""standing up,walking"""
SM_video/Depth/10搅拌饮料/user6/7-2-1/Depth.mp4,stirring,"""drinking,pouring"""
SM_video/Depth/7吃东西/user6/7-2-1/Depth.mp4,eating,"""washing dishes,wiping surfaces"""
SM_video/Depth/10搅拌饮料/user6/7-2-2/Depth.mp4,stirring,"""drinking,pouring"""
SM_video/Depth/7吃东西/user6/7-2-2/Depth.mp4,eating,"""washing dishes,wiping surfaces"""
SM_video/Depth/10搅拌饮料/user6/7-2-3/Depth.mp4,stirring,"""drinking,pouring"""
SM_video/Depth/7吃东西/user6/7-2-3/Depth.mp4,eating,"""washing dishes,wiping surfaces"""
SM_video/Depth/20查看时间/user6/7-3-1/Depth.mp4,checkingthetime,"""sitting down,walking"""
SM_video/Depth/21阅读文件/user6/7-3-1/Depth.mp4,reading,"""turning a page,sitting down"""
SM_video/Depth/20查看时间/user6/7-3-2/Depth.mp4,checkingthetime,"""standing up,walking"""
SM_video/Depth/21阅读文件/user6/7-3-2/Depth.mp4,reading,"""turning a page,sitting down"""
SM_video/Depth/20查看时间/user6/7-3-3/Depth.mp4,checkingthetime,"""sitting down,walking"""
SM_video/Depth/21阅读文件/user6/7-3-3/Depth.mp4,reading,"""turning a page,sitting down"""
SM_video/Depth/5穿衣/user7/1-1-1/Depth.mp4,gettingdressed,"""undressing,massaging oneself"""
SM_video/Depth/5穿衣/user7/1-1-2/Depth.mp4,gettingdressed,"""undressing,massaging oneself"""
SM_video/Depth/5穿衣/user7/1-1-3/Depth.mp4,gettingdressed,"""undressing,massaging oneself"""
SM_video/Depth/9倒饮料/user7/1-2-1/Depth.mp4,pouring,"""wiping hands,checking the time"""
SM_video/Depth/7吃东西/user7/1-2-1/Depth.mp4,eating,"""grabbing utensils,taking medicine"""
SM_video/Depth/27自拍/user7/1-2-1/Depth.mp4,takingaselfie,"""checking the time,using mobile phone"""
SM_video/Depth/9倒饮料/user7/1-2-2/Depth.mp4,pouring,"""wiping hands,checking the time"""
SM_video/Depth/7吃东西/user7/1-2-2/Depth.mp4,eating,"""grabbing utensils,taking medicine"""
SM_video/Depth/27自拍/user7/1-2-2/Depth.mp4,takingaselfie,"""checking the time,using mobile phone"""
SM_video/Depth/9倒饮料/user7/1-2-3/Depth.mp4,pouring,"""wiping hands,checking the time"""
SM_video/Depth/7吃东西/user7/1-2-3/Depth.mp4,eating,"""grabbing utensils,taking medicine"""
SM_video/Depth/27自拍/user7/1-2-3/Depth.mp4,takingaselfie,"""checking the time,using mobile phone"""
SM_video/Depth/43拉开柜子（取东西）/user7/2-1-1/Depth.mp4,openingstoragecontainer,"""eating,grabbing utensils"""
SM_video/Depth/43拉开柜子（取东西）/user7/2-1-2/Depth.mp4,openingstoragecontainer,"""eating,grabbing utensils"""
SM_video/Depth/43拉开柜子（取东西）/user7/2-1-3/Depth.mp4,openingstoragecontainer,"""eating,grabbing utensils"""
SM_video/Depth/33躺下/user7/2-2-1/Depth.mp4,lyingdown,"""standing up,sitting down"""
SM_video/Depth/30开合跳/user7/2-2-1/Depth.mp4,jumpingjacks,"""squats,standing up"""
SM_video/Depth/33躺下/user7/2-2-2/Depth.mp4,lyingdown,"""standing up,sitting down"""
SM_video/Depth/30开合跳/user7/2-2-2/Depth.mp4,jumpingjacks,"""squats,standing up"""
"SM_video/Depth/15擦窗户,桌子/user7/2-2-2/Depth.mp4",wipingsurfaces,"""grabbing utensils,washing dishes"""
"SM_video/Depth/15擦窗户,桌子/user7/2-2-2/Depth.mp4",wipingsurfaces,"""grabbing utensils,washing dishes"""
SM_video/Depth/33躺下/user7/2-2-3/Depth.mp4,lyingdown,"""standing up,sitting down"""
SM_video/Depth/30开合跳/user7/2-2-3/Depth.mp4,jumpingjacks,"""squats,standing up"""
"SM_video/Depth/15擦窗户,桌子/user7/2-2-3/Depth.mp4",wipingsurfaces,"""grabbing utensils,washing dishes"""
SM_video/Depth/12扫地/user7/3-1-1/Depth.mp4,sweeping,"""mopping,walking"""
SM_video/Depth/13拖地/user7/3-1-1/Depth.mp4,mopping,"""sweeping,walking"""
video/logic/用户7-丹玲/3/3-1/3-1-1/Color_00000150_00000152.mp4,runninginplace,"""standing up,walking"""
SM_video/Depth/12扫地/user7/3-1-2/Depth.mp4,sweeping,"""mopping,walking"""
SM_video/Depth/13拖地/user7/3-1-2/Depth.mp4,mopping,"""sweeping,walking"""
video/logic/用户7-丹玲/3/3-1/3-1-2/Color_00000115_00000119.mp4,runninginplace,"""standing up,walking"""
SM_video/Depth/12扫地/user7/3-1-3/Depth.mp4,sweeping,"""mopping,walking"""
SM_video/Depth/13拖地/user7/3-1-3/Depth.mp4,mopping,"""sweeping,walking"""
video/logic/用户7-丹玲/3/3-1/3-1-3/Color_00000077_00000080.mp4,runninginplace,"""standing up,walking"""
SM_video/Depth/14擦碗/user7/3-2-1/Depth.mp4,washingdishes,"""wiping hands,grabbing utensils"""
SM_video/Depth/7吃东西/user7/3-2-1/Depth.mp4,eating,"""grabbing utensils,taking medicine"""
SM_video/Depth/14擦碗/user7/3-2-2/Depth.mp4,washingdishes,"""wiping hands,grabbing utensils"""
SM_video/Depth/7吃东西/user7/3-2-2/Depth.mp4,eating,"""grabbing utensils,taking medicine"""
SM_video/Depth/14擦碗/user7/3-2-3/Depth.mp4,washingdishes,"""wiping hands,grabbing utensils"""
SM_video/Depth/7吃东西/user7/3-2-3/Depth.mp4,eating,"""grabbing utensils,taking medicine"""
"SM_video/Depth/15擦窗户,桌子/user7/3-3-1/Depth.mp4",wipingsurfaces,"""grabbing utensils,washing dishes"""
"SM_video/Depth/15擦窗户,桌子/user7/3-3-3/Depth.mp4",wipingsurfaces,"""grabbing utensils,washing dishes"""
SM_video/Depth/17敲击键盘/user7/4-1-1/Depth.mp4,typingonakeyboard,"""playing games,writing"""
SM_video/Depth/21阅读文件/user7/4-1-1/Depth.mp4,reading,"""writing,turning a page"""
SM_video/Depth/29深蹲/user7/4-1-1/Depth.mp4,squats,"""standing up,walking"""
SM_video/Depth/17敲击键盘/user7/4-1-2/Depth.mp4,typingonakeyboard,"""playing games,writing"""
SM_video/Depth/21阅读文件/user7/4-1-2/Depth.mp4,reading,"""writing,turning a page"""
SM_video/Depth/29深蹲/user7/4-1-2/Depth.mp4,squats,"""standing up,walking"""
SM_video/Depth/17敲击键盘/user7/4-1-3/Depth.mp4,typingonakeyboard,"""playing games,writing"""
SM_video/Depth/21阅读文件/user7/4-1-3/Depth.mp4,reading,"""writing,turning a page"""
SM_video/Depth/29深蹲/user7/4-1-3/Depth.mp4,squats,"""standing up,walking"""
SM_video/Depth/6喝水/user7/5-2-1/Depth.mp4,drinking,"""eating,taking medicine"""
SM_video/Depth/6喝水/user7/5-2-2/Depth.mp4,drinking,"""eating,taking medicine"""
SM_video/Depth/6喝水/user7/5-2-3/Depth.mp4,drinking,"""eating,taking medicine"""
SM_video/Depth/7吃东西/user7/5-3-1/Depth.mp4,eating,"""grabbing utensils,taking medicine"""
SM_video/Depth/42扔（垃圾）/user7/5-3-1/Depth.mp4,throwing,"""wiping hands,peeling fruit"""
SM_video/Depth/7吃东西/user7/5-3-2/Depth.mp4,eating,"""grabbing utensils,taking medicine"""
SM_video/Depth/42扔（垃圾）/user7/5-3-2/Depth.mp4,throwing,"""wiping hands,peeling fruit"""
SM_video/Depth/7吃东西/user7/5-3-3/Depth.mp4,eating,"""grabbing utensils,taking medicine"""
SM_video/Depth/42扔（垃圾）/user7/5-3-3/Depth.mp4,throwing,"""wiping hands,peeling fruit"""
SM_video/Depth/5穿衣/user7/6-1-1/Depth.mp4,gettingdressed,"""undressing,massaging oneself"""
SM_video/Depth/16叠衣服/user7/6-1-1/Depth.mp4,foldingclothes,"""standing up,sitting down"""
SM_video/Depth/5穿衣/user7/6-1-2/Depth.mp4,gettingdressed,"""undressing,massaging oneself"""
SM_video/Depth/16叠衣服/user7/6-1-2/Depth.mp4,foldingclothes,"""standing up,sitting down"""
SM_video/Depth/5穿衣/user7/6-1-3/Depth.mp4,gettingdressed,"""undressing,massaging oneself"""
SM_video/Depth/16叠衣服/user7/6-1-3/Depth.mp4,foldingclothes,"""standing up,sitting down"""
SM_video/Depth/40单腿平衡/user7/6-2-1/Depth.mp4,onelegbalance,"""standing up,sitting down"""
SM_video/Depth/40单腿平衡/user7/6-2-2/Depth.mp4,onelegbalance,"""standing up,sitting down"""
SM_video/Depth/40单腿平衡/user7/6-2-3/Depth.mp4,onelegbalance,"""standing up,sitting down"""
SM_video/Depth/17敲击键盘/user7/6-3-1/Depth.mp4,typingonakeyboard,"""playing games,writing"""
SM_video/Depth/17敲击键盘/user7/6-3-3/Depth.mp4,typingonakeyboard,"""playing games,writing"""
SM_video/Depth/39测量体温/user7/7-1-1/Depth.mp4,measurebodytemperature,"""grabbing utensils,stretching"""
SM_video/Depth/23用耳机听音乐/user7/7-1-1/Depth.mp4,listentomusicwithheadphones,"""wiping hands,grabbing utensils"""
SM_video/Depth/39测量体温/user7/7-1-2/Depth.mp4,measurebodytemperature,"""grabbing utensils,stretching"""
SM_video/Depth/23用耳机听音乐/user7/7-1-2/Depth.mp4,listentomusicwithheadphones,"""wiping hands,grabbing utensils"""
SM_video/Depth/39测量体温/user7/7-1-3/Depth.mp4,measurebodytemperature,"""grabbing utensils,stretching"""
SM_video/Depth/23用耳机听音乐/user7/7-1-3/Depth.mp4,listentomusicwithheadphones,"""wiping hands,grabbing utensils"""
SM_video/Depth/23用耳机听音乐/user8/1-2-1/Depth.mp4,listentomusicwithheadphones,"""calling, using mobile phone"""
SM_video/Depth/27自拍/user8/1-2-1/Depth.mp4,takingaselfie,"""using mobile phone, calling"""
SM_video/Depth/23用耳机听音乐/user8/1-2-2/Depth.mp4,listentomusicwithheadphones,"""calling, using mobile phone"""
SM_video/Depth/27自拍/user8/1-2-2/Depth.mp4,takingaselfie,"""using mobile phone, calling"""
SM_video/Depth/23用耳机听音乐/user8/1-2-3/Depth.mp4,listentomusicwithheadphones,"""calling, using mobile phone"""
SM_video/Depth/27自拍/user8/1-2-3/Depth.mp4,takingaselfie,"""using mobile phone, calling"""
SM_video/Depth/16叠衣服/user8/2-1-1/Depth.mp4,foldingclothes,"""getting dressed, sitting down"""
SM_video/Depth/20查看时间/user8/2-1-1/Depth.mp4,checkingthetime,"""standing up, sitting down"""
SM_video/Depth/16叠衣服/user8/2-1-2/Depth.mp4,foldingclothes,"""getting dressed, sitting down"""
SM_video/Depth/20查看时间/user8/2-1-2/Depth.mp4,checkingthetime,"""standing up, sitting down"""
SM_video/Depth/16叠衣服/user8/2-1-3/Depth.mp4,foldingclothes,"""getting dressed, sitting down"""
SM_video/Depth/20查看时间/user8/2-1-3/Depth.mp4,checkingthetime,"""standing up, sitting down"""
"SM_video/Depth/15擦窗户,桌子/user8/2-2-1/Depth.mp4",wipingsurfaces,"""pouring, standing up"""
"SM_video/Depth/15擦窗户,桌子/user8/2-2-2/Depth.mp4",wipingsurfaces,"""pouring, standing up"""
"SM_video/Depth/15擦窗户,桌子/user8/2-2-3/Depth.mp4",wipingsurfaces,"""pouring, standing up"""
SM_video/Depth/12扫地/user8/3-1-1/Depth.mp4,sweeping,"""standing up, mopping"""
SM_video/Depth/13拖地/user8/3-1-1/Depth.mp4,mopping,"""sweeping, standing up"""
SM_video/Depth/40单腿平衡/user8/3-1-1/Depth.mp4,onelegbalance,"""standing up, stretching"""
SM_video/Depth/12扫地/user8/3-1-2/Depth.mp4,sweeping,"""standing up, mopping"""
SM_video/Depth/13拖地/user8/3-1-2/Depth.mp4,mopping,"""sweeping, standing up"""
SM_video/Depth/40单腿平衡/user8/3-1-2/Depth.mp4,onelegbalance,"""standing up, stretching"""
SM_video/Depth/12扫地/user8/3-1-3/Depth.mp4,sweeping,"""standing up, mopping"""
SM_video/Depth/13拖地/user8/3-1-3/Depth.mp4,mopping,"""sweeping, standing up"""
SM_video/Depth/40单腿平衡/user8/3-1-3/Depth.mp4,onelegbalance,"""standing up, stretching"""
SM_video/Depth/14擦碗/user8/3-2-1/Depth.mp4,washingdishes,"""wiping surfaces, grabbing utensils"""
SM_video/Depth/14擦碗/user8/3-2-2/Depth.mp4,washingdishes,"""wiping surfaces, grabbing utensils"""
SM_video/Depth/14擦碗/user8/3-2-3/Depth.mp4,washingdishes,"""wiping surfaces, grabbing utensils"""
"SM_video/Depth/15擦窗户,桌子/user8/3-3-1/Depth.mp4",wipingsurfaces,"""sitting down, squats"""
"SM_video/Depth/15擦窗户,桌子/user8/3-3-2/Depth.mp4",wipingsurfaces,"""sitting down, squats"""
"SM_video/Depth/15擦窗户,桌子/user8/3-3-3/Depth.mp4",wipingsurfaces,"""sitting down, squats"""
SM_video/Depth/23用耳机听音乐/user8/4-1-1/Depth.mp4,listentomusicwithheadphones,"""calling, using mobile phone"""
SM_video/Depth/23用耳机听音乐/user8/4-1-2/Depth.mp4,listentomusicwithheadphones,"""calling, using mobile phone"""
SM_video/Depth/23用耳机听音乐/user8/4-1-3/Depth.mp4,listentomusicwithheadphones,"""calling, using mobile phone"""
SM_video/Depth/10搅拌饮料/user8/4-2-1/Depth.mp4,stirring,"""pouring, drinking"""
