Path,GT,Candidates
LM_video/RGB/user29/1-2-3/RGB.mp4,Frantically,"Patiently,Calmly"
LM_video/RGB/user29/2-1-1/RGB.mp4,Carefully,"Calmly,Hastily"
LM_video/RGB/user29/2-1-2/RGB.mp4,Calmly,"Hastily,Carefully"
LM_video/RGB/user29/2-1-3/RGB.mp4,Hastily,"Carefully,Calmly"
LM_video/RGB/user29/2-2-1/RGB.mp4,Slowly,"Diligently,Rapidly"
LM_video/RGB/user29/2-2-2/RGB.mp4,Diligently,"Rapidly,Slowly"
LM_video/RGB/user29/2-2-3/RGB.mp4,Rapidly,"Slowly,Diligently"
LM_video/RGB/user29/3-1-1/RGB.mp4,Leisurely,"Steadily,Briskly"
LM_video/RGB/user29/3-1-2/RGB.mp4,Steadily,"Briskly,Leisurely"
LM_video/RGB/user29/3-1-3/RGB.mp4,Briskly,"Leisurely,Steadily"
LM_video/RGB/user29/3-2-1/RGB.mp4,Leisurely,"Steadily,Urgently"
LM_video/RGB/user29/3-2-2/RGB.mp4,Steadily,"Urgently,Leisurely"
LM_video/RGB/user29/3-2-3/RGB.mp4,Urgently,"Leisurely,Steadily"
LM_video/RGB/user29/4-1-1/RGB.mp4,Gently,"Attentively,Anxiously"
LM_video/RGB/user29/4-1-2/RGB.mp4,Attentively,"Anxiously,Gently"
LM_video/RGB/user29/4-1-3/RGB.mp4,Anxiously,"Gently,Attentively"
LM_video/RGB/user29/4-2-1/RGB.mp4,Gently,"Steadily,Hurriedly"
LM_video/RGB/user29/4-2-2/RGB.mp4,Steadily,"Hurriedly,Gently"
LM_video/RGB/user29/4-2-3/RGB.mp4,Hurriedly,"Gently,Steadily"
LM_video/RGB/user29/5-1-1/RGB.mp4,Calmly,"Leisurely,Quickly"
LM_video/RGB/user29/5-1-2/RGB.mp4,Leisurely,"Quickly,Calmly"
LM_video/RGB/user29/5-1-3/RGB.mp4,Quickly,"Calmly,Leisurely"
LM_video/RGB/user29/5-2-1/RGB.mp4,Steadily,"Leisurely,Quickly"
LM_video/RGB/user29/5-2-2/RGB.mp4,Leisurely,"Quickly,Steadily"
LM_video/RGB/user29/5-2-3/RGB.mp4,Quickly,"Steadily,Leisurely"
LM_video/RGB/user29/6-1-1/RGB.mp4,Relaxedly,"Smoothly,Hurriedly"
LM_video/RGB/user29/6-1-2/RGB.mp4,Smoothly,"Hurriedly,Relaxedly"
LM_video/RGB/user29/6-1-3/RGB.mp4,Hurriedly,"Relaxedly,Smoothly"
LM_video/RGB/user29/7-1-1/RGB.mp4,Cautiously,"Smoothly,Hastily"
LM_video/RGB/user29/7-1-2/RGB.mp4,Smoothly,"Hastily,Cautiously"
LM_video/RGB/user29/7-1-3/RGB.mp4,Hastily,"Cautiously,Smoothly"
LM_video/RGB/user29/7-2-1/RGB.mp4,Slowly,"Calmly,Hurriedly"
LM_video/RGB/user29/7-2-2/RGB.mp4,Calmly,"Hurriedly,Slowly"
LM_video/RGB/user29/7-2-3/RGB.mp4,Hurriedly,"Slowly,Calmly"
LM_video/RGB/user30/1-1-1/RGB.mp4,Gently,"Carefully,Hastily"
LM_video/RGB/user30/1-1-2/RGB.mp4,Carefully,"Hastily,Gently"
LM_video/RGB/user30/1-1-3/RGB.mp4,Hastily,"Gently,Carefully"
LM_video/RGB/user30/1-2-1/RGB.mp4,Leisurely,"Steadily,Briskly"
LM_video/RGB/user30/1-2-2/RGB.mp4,Steadily,"Briskly,Leisurely"
LM_video/RGB/user30/1-2-3/RGB.mp4,Briskly,"Leisurely,Steadily"
LM_video/RGB/user30/2-1-1/RGB.mp4,Leisurely,"Calmly,Hurriedly"
LM_video/RGB/user30/2-1-2/RGB.mp4,Calmly,"Hurriedly,Leisurely"
LM_video/RGB/user30/2-1-3/RGB.mp4,Hurriedly,"Leisurely,Calmly"
LM_video/RGB/user30/3-1-1/RGB.mp4,Intently,"Slowly,Quickly"
LM_video/RGB/user30/3-1-2/RGB.mp4,Slowly,"Quickly,Intently"
LM_video/RGB/user30/3-1-3/RGB.mp4,Quickly,"Intently,Slowly"
LM_video/RGB/user30/3-2-1/RGB.mp4,Slowly,"Swiftly,Hurriedly"
LM_video/RGB/user30/3-2-2/RGB.mp4,Swiftly,"Hurriedly,Slowly"
LM_video/RGB/user30/3-2-3/RGB.mp4,Hurriedly,"Slowly,Swiftly"
LM_video/RGB/user30/4-1-1/RGB.mp4,Leisurely,"Calmly,Hurriedly"
LM_video/RGB/user30/4-1-2/RGB.mp4,Calmly,"Hurriedly,Leisurely"
LM_video/RGB/user30/4-1-3/RGB.mp4,Hurriedly,"Leisurely,Calmly"
LM_video/RGB/user30/4-2-1/RGB.mp4,Slowly,"Evenly,Hastily"
LM_video/RGB/user30/4-2-2/RGB.mp4,Evenly,"Hastily,Slowly"
LM_video/RGB/user30/4-2-3/RGB.mp4,Hastily,"Slowly,Evenly"
LM_video/RGB/user30/4-3-1/RGB.mp4,Quietly,"Calmly,Hastily"
LM_video/RGB/user30/4-3-2/RGB.mp4,Calmly,"Hastily,Quietly"
LM_video/RGB/user30/4-3-3/RGB.mp4,Hastily,"Quietly,Calmly"
LM_video/RGB/user30/5-1-1/RGB.mp4,Meticulously,"Firmly,Hurriedly"
LM_video/RGB/user30/5-1-2/RGB.mp4,Firmly,"Hurriedly,Meticulously"
LM_video/RGB/user30/5-1-3/RGB.mp4,Hurriedly,"Meticulously,Firmly"
LM_video/RGB/user30/5-2-1/RGB.mp4,Slowly,"Steadily,Quickly"
LM_video/RGB/user30/5-2-2/RGB.mp4,Steadily,"Quickly,Slowly"
LM_video/RGB/user30/5-2-3/RGB.mp4,Quickly,"Slowly,Steadily"
LM_video/RGB/user30/6-1-1/RGB.mp4,Slowly,"Orderly,Hastily"
LM_video/RGB/user30/6-1-2/RGB.mp4,Orderly,"Hastily,Slowly"
LM_video/RGB/user30/6-1-3/RGB.mp4,Hastily,"Slowly,Orderly"
LM_video/RGB/user30/6-2-1/RGB.mp4,Slowly,"Steadily,Urgently"
LM_video/RGB/user30/6-2-2/RGB.mp4,Steadily,"Urgently,Slowly"
LM_video/RGB/user30/6-2-3/RGB.mp4,Urgently,"Slowly,Steadily"
LM_video/RGB/user30/7-1-1/RGB.mp4,Gently,"Calmly,Anxiously"
LM_video/RGB/user30/7-1-2/RGB.mp4,Calmly,"Anxiously,Gently"
LM_video/RGB/user30/7-1-3/RGB.mp4,Anxiously,"Gently,Calmly"
LM_video/RGB/user30/7-2-1/RGB.mp4,Slowly,"Quickly,Hurriedly"
LM_video/RGB/user30/7-2-2/RGB.mp4,Quickly,"Hurriedly,Slowly"
LM_video/RGB/user30/7-2-3/RGB.mp4,Hurriedly,"Slowly,Quickly"
